act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,quantile_95_act_travelling_time,quantile_90_act_travelling_time,quantile_95_act_occupied_time,quantile_90_act_occupied_time,quantile_85_act_travelling_time
2019-12-26 11:15:56.764,HOM,18,QC03,2019-12-26 11:16:13.851,17.087,4.0,False,False,False,False,False,False
2019-12-26 11:15:57.162,MOK,33,GC28,2019-12-26 11:16:24.256,27.094,8.0,False,False,False,False,False,False
2019-12-26 11:15:57.362,NTK,10,RC12,2019-12-26 11:16:17.071,19.709,9.0,False,False,False,False,False,False
2019-12-26 11:15:58.159,YMT,40,QC05,2019-12-26 11:17:15.655,77.496,61.0,True,False,False,False,False,False
2019-12-26 11:15:58.557,CHH,07,GC23,2019-12-26 11:16:15.690,17.133,3.0,False,False,False,False,False,False
2019-12-26 11:15:58.756,SKM,19,GC26,2019-12-26 11:16:14.096,15.34,5.0,False,False,False,False,False,False
2019-12-26 11:15:58.757,MOK,32B,RC06,2019-12-26 11:16:21.667,22.91,7.0,False,False,False,False,False,False
2019-12-26 11:15:59.355,SKM,03,GC27,2019-12-26 11:16:22.264,22.909,9.0,False,False,False,False,False,False
2019-12-26 11:15:59.553,DIH,01,GC24,2019-12-26 11:16:24.256,24.703,9.0,False,False,False,False,False,False
2019-12-26 11:15:59.951,HOM,09,GC02,2019-12-26 11:17:42.949,102.998,6.0,False,False,False,False,False,False
2019-12-26 11:16:00.549,SKM,10,QC07,2019-12-26 11:17:09.673,69.124,11.0,False,False,False,False,False,False
2019-12-26 11:16:01.744,HOM,20,QC03,2019-12-26 11:16:26.351,24.607,,False,False,False,False,False,False
2019-12-26 11:16:01.932,CHH,09B,GC23,2019-12-26 11:16:32.554,30.622,9.0,False,False,False,False,False,False
2019-12-26 11:16:02.072,LOF,07,GC25,2019-12-26 11:17:11.671,69.599,11.0,False,False,False,False,False,False
2019-12-26 11:16:02.340,LOF,12,RC08,2019-12-26 11:16:21.667,19.327,11.0,False,False,False,False,False,False
2019-12-26 11:16:02.340,KWT,6013,GC20,2019-12-26 11:16:28.441,26.101,10.0,False,False,False,False,False,False
2019-12-26 11:16:02.541,HOM,20,GC03,2019-12-26 11:16:26.351,23.81,11.0,False,False,False,False,False,False
2019-12-26 11:16:02.741,YAT,7002,RC14,2019-12-26 11:16:19.077,16.336,8.0,False,False,False,False,False,False
2019-12-26 11:16:02.741,TIK,7109A,GC18,2019-12-26 11:17:11.871,69.13,8.0,False,False,False,False,False,False
2019-12-26 11:16:03.139,CHH,02,QC11,2019-12-26 11:16:24.655,21.516,12.0,False,False,False,False,False,False
2019-12-26 11:16:04.334,HOM,19,GC01,2019-12-26 11:16:37.405,33.071,20.0,False,False,False,False,False,False
2019-12-26 11:16:04.733,SKM,21,GC26,2019-12-26 11:16:19.675,14.942,6.0,False,False,False,False,False,False
2019-12-26 11:16:05.928,YAT,7001,GC19,2019-12-26 11:16:38.202,32.274,15.0,False,False,False,False,False,False
2019-12-26 11:16:06.106,MOK,35,GC28,2019-12-26 11:17:19.241,73.135,9.0,False,False,False,False,False,False
2019-12-26 11:16:06.127,MOK,34A,RC06,2019-12-26 11:16:27.046,20.919,6.0,False,False,False,False,False,False
2019-12-26 11:16:06.924,HOM,11,GC02,2019-12-26 11:17:52.312,105.388,86.0,True,False,False,False,False,False
2019-12-26 11:16:07.123,KWT,6012,QC13,2019-12-26 11:16:30.233,23.11,8.0,False,False,False,False,False,False
2019-12-26 11:16:07.324,NTK,12,RC12,2019-12-26 11:16:20.670,13.346,2.0,False,False,False,False,False,False
2019-12-26 11:16:08.717,SKM,05,GC27,2019-12-26 11:16:32.225,23.508,8.0,False,False,False,False,False,False
2019-12-26 11:16:08.916,DIH,03,GC24,2019-12-26 11:17:10.675,61.759,8.0,False,False,False,False,False,False
2019-12-26 11:16:10.092,NTK,14,RC12,2019-12-26 11:16:26.647,16.555,6.0,False,False,False,False,False,False
2019-12-26 11:16:10.909,KOT,01,GC26,2019-12-26 11:16:25.652,14.743,6.0,False,False,False,False,False,False
2019-12-26 11:16:11.307,LAT,6112,RC14,2019-12-26 11:16:49.440,38.133,21.0,False,False,False,False,False,False
2019-12-26 11:16:11.479,TIK,7109B,GC18,2019-12-26 11:17:16.253,64.774,6.0,False,False,False,False,False,False
2019-12-26 11:16:11.706,SKM,12,QC07,2019-12-26 11:17:22.628,70.922,54.0,True,False,False,False,False,False
2019-12-26 11:16:11.905,CHH,11,GC23,2019-12-26 11:17:24.211,72.306,57.0,True,False,False,False,False,False
2019-12-26 11:16:12.074,HOM,08,RC04,2019-12-26 11:16:59.718,47.644,26.0,False,False,False,False,False,False
2019-12-26 11:16:12.901,KWT,6015,GC20,2019-12-26 11:16:41.788,28.887,13.0,False,False,False,False,False,False
2019-12-26 11:16:13.074,MOK,34B,RC06,2019-12-26 11:16:32.624,19.55,6.0,False,False,False,False,False,False
2019-12-26 11:16:13.405,LOF,09,GC25,2019-12-26 11:17:20.636,67.231,56.0,True,False,False,False,False,False
2019-12-26 11:16:13.499,LOF,14,RC08,2019-12-26 11:16:29.635,16.136,6.0,False,False,False,False,False,False
2019-12-26 11:16:14.096,WHA,02,GC03,2019-12-26 11:16:33.421,19.325,6.0,False,False,False,False,False,False
2019-12-26 11:16:15.690,MOK,37,GC28,2019-12-26 11:17:23.624,67.934,52.0,True,False,False,False,False,False
2019-12-26 11:16:15.690,CHH,04,QC11,2019-12-26 11:16:37.604,21.914,10.0,False,False,False,False,False,False
2019-12-26 11:16:16.088,KWT,6010,QC13,2019-12-26 11:16:44.930,28.842,9.0,False,False,False,False,False,False
2019-12-26 11:16:16.885,KOB,02,RC12,2019-12-26 11:16:35.613,18.728,7.0,False,False,False,False,False,False
2019-12-26 11:16:17.070,SKM,07,GC27,2019-12-26 11:16:45.175,28.105,8.0,False,False,False,False,False,False
2019-12-26 11:16:17.071,KOT,03,GC26,2019-12-26 11:16:32.225,15.154,5.0,False,False,False,False,False,False
2019-12-26 11:16:17.881,DIH,05,GC24,2019-12-26 11:17:21.234,63.353,48.0,True,False,False,False,False,False
2019-12-26 11:16:18.303,TIK,7109C,GC18,2019-12-26 11:17:24.211,65.908,52.0,True,False,False,False,False,False
2019-12-26 11:16:18.479,YAT,7010,QC15,2019-12-26 11:16:40.157,21.678,11.0,False,False,False,False,False,False
2019-12-26 11:16:19.874,MOK,36,RC06,2019-12-26 11:16:50.155,30.281,12.0,False,False,False,False,False,False
2019-12-26 11:16:20.471,KOT,02,RC08,2019-12-26 11:16:36.608,16.137,7.0,False,False,False,False,False,False
2019-12-26 11:16:21.069,WHA,04,GC03,2019-12-26 11:16:46.370,25.301,7.0,False,False,False,False,False,False
2019-12-26 11:16:21.866,YAT,7003A,GC19,2019-12-26 11:17:30.198,68.332,3.0,False,False,False,False,False,False
2019-12-26 11:16:22.663,KOT,05,GC26,2019-12-26 11:16:38.600,15.937,6.0,False,False,False,False,False,False
2019-12-26 11:16:24.655,HOM,21,GC01,2019-12-26 11:17:00.686,36.031,21.0,False,False,False,False,False,False
2019-12-26 11:16:24.854,KOB,04,RC12,2019-12-26 11:16:45.175,20.321,9.0,False,False,False,False,False,False
2019-12-26 11:16:25.652,KWT,6008,QC13,2019-12-26 11:17:43.347,77.695,60.0,True,False,False,False,False,False
2019-12-26 11:16:25.843,YAT,7003B,GC19,2019-12-26 11:17:33.784,67.941,3.0,False,False,False,False,False,False
2019-12-26 11:16:26.049,SKM,09,GC27,2019-12-26 11:16:51.151,25.102,5.0,False,False,False,False,False,False
2019-12-26 11:16:26.352,CHH,06,QC11,2019-12-26 11:16:47.167,20.815,8.0,False,False,False,False,False,False
2019-12-26 11:16:26.448,LAT,6101,GC20,2019-12-26 11:16:45.175,18.727,5.0,False,False,False,False,False,False
2019-12-26 11:16:28.042,KOT,04,RC08,2019-12-26 11:16:44.577,16.535,6.0,False,False,False,False,False,False
2019-12-26 11:16:28.241,WHA,06,GC03,2019-12-26 11:18:33.949,125.708,107.0,True,False,False,False,False,False
2019-12-26 11:16:29.237,YAT,7003C,GC19,2019-12-26 11:17:36.175,66.938,7.0,False,False,False,False,False,False
2019-12-26 11:16:29.412,KOT,07,GC26,2019-12-26 11:16:52.147,22.735,6.0,False,False,False,False,False,False
2019-12-26 11:16:30.420,YAT,7008,QC15,2019-12-26 11:16:54.130,23.71,8.0,False,False,False,False,False,False
2019-12-26 11:16:31.628,SKM,11,GC27,2019-12-26 11:17:00.071,28.443,6.0,False,False,False,False,False,False
2019-12-26 11:16:31.827,LAT,6103,GC20,2019-12-26 11:17:03.104,31.277,16.0,False,False,False,False,False,False
2019-12-26 11:16:32.553,MOK,38,RC06,2019-12-26 11:17:44.542,71.989,9.0,False,False,False,False,False,False
2019-12-26 11:16:32.624,TIK,7120,QC17,2019-12-26 11:16:58.324,25.7,6.0,False,False,False,False,False,False
2019-12-26 11:16:32.625,LAT,6110,RC14,2019-12-26 11:17:07.089,34.464,37.0,False,False,False,False,False,False
2019-12-26 11:16:34.217,KOT,06,RC08,2019-12-26 11:16:59.120,24.903,5.0,False,False,False,False,False,False
2019-12-26 11:16:34.417,CHH,08,QC11,2019-12-26 11:16:57.513,23.096,4.0,False,False,False,False,False,False
2019-12-26 11:16:34.616,KOB,06,RC12,2019-12-26 11:16:59.718,25.102,8.0,False,False,False,False,False,False
2019-12-26 11:16:35.811,KOT,09,GC26,2019-12-26 11:17:45.141,69.33,53.0,True,False,False,False,False,False
2019-12-26 11:16:36.409,YAT,7003D,GC19,2019-12-26 11:17:40.359,63.95,50.0,True,False,False,False,False,False
2019-12-26 11:16:38.401,SKM,13,GC27,2019-12-26 11:17:46.734,68.333,52.0,True,False,False,False,False,False
2019-12-26 11:16:38.600,NTK,13,GC21,2019-12-26 11:17:00.714,22.114,10.0,False,False,False,False,False,False
2019-12-26 11:16:38.800,TIK,7118,QC17,2019-12-26 11:17:06.292,27.492,8.0,False,False,False,False,False,False
2019-12-26 11:16:38.800,YAT,7006C,QC15,2019-12-26 11:17:48.328,69.528,9.0,False,False,False,False,False,False
2019-12-26 11:16:38.999,HOM,10,RC04,2019-12-26 11:17:52.710,73.711,8.0,False,False,False,False,False,False
2019-12-26 11:16:39.198,CHH,10,QC11,2019-12-26 11:17:52.113,72.915,55.0,True,False,False,False,False,False
2019-12-26 11:16:39.596,KOB,11,GC22,2019-12-26 11:17:04.101,24.505,13.0,False,False,False,False,False,False
2019-12-26 11:16:40.157,KOT,08,RC08,2019-12-26 11:18:04.664,84.507,11.0,False,False,False,False,False,False
2019-12-26 11:16:42.385,MOK,40,RC06,2019-12-26 11:17:52.114,69.729,52.0,True,False,False,False,False,False
2019-12-26 11:16:43.382,KOB,08,RC12,2019-12-26 11:18:03.070,79.688,11.0,False,False,False,False,False,False
2019-12-26 11:16:44.930,DIH,12,RC10,2019-12-26 11:17:09.281,24.351,11.0,False,False,False,False,False,False
2019-12-26 11:16:46.569,YMT,31,GC01,2019-12-26 11:17:12.069,25.5,12.0,False,False,False,False,False,False
2019-12-26 11:16:47.167,HOM,12,RC04,2019-12-26 11:18:01.252,74.085,54.0,True,False,False,False,False,False
2019-12-26 11:16:47.764,TIK,7116,QC17,2019-12-26 11:17:24.212,36.448,22.0,False,False,False,False,False,False
2019-12-26 11:16:47.907,YAT,7006B,QC15,2019-12-26 11:17:55.101,67.194,5.0,False,False,False,False,False,False
2019-12-26 11:16:47.908,LAT,6105,GC20,2019-12-26 11:18:03.867,75.959,65.0,True,False,False,False,False,False
2019-12-26 11:16:49.358,NTK,15,GC21,2019-12-26 11:17:11.073,21.715,9.0,False,False,False,False,False,False
2019-12-26 11:16:51.750,KOT,10,RC08,2019-12-26 11:18:14.625,82.875,69.0,True,False,False,False,False,False
2019-12-26 11:16:52.745,KOB,13,GC22,2019-12-26 11:17:15.059,22.314,10.0,False,False,False,False,False,False
2019-12-26 11:16:52.944,YAT,7006A,QC15,2019-12-26 11:18:03.740,70.796,60.0,True,False,False,False,False,False
2019-12-26 11:16:55.335,KOB,10,RC12,2019-12-26 11:18:13.629,78.294,66.0,True,False,False,False,False,False
2019-12-26 11:16:56.331,WTS,02,RC10,2019-12-26 11:17:20.237,23.906,8.0,False,False,False,False,False,False
2019-12-26 11:16:58.522,WTS,12,QC09,2019-12-26 11:17:18.644,20.122,9.0,False,False,False,False,False,False
2019-12-26 11:16:58.646,KWT,6001,GC21,2019-12-26 11:17:24.023,25.377,8.0,False,False,False,False,False,False
2019-12-26 11:16:59.120,YMT,33,GC01,2019-12-26 11:17:22.230,23.11,4.0,False,False,False,False,False,False
2019-12-26 11:16:59.489,YMT,42,QC05,2019-12-26 11:17:19.640,20.151,8.0,False,False,False,False,False,False
2019-12-26 11:17:03.104,KOB,15,GC22,2019-12-26 11:17:25.218,22.114,9.0,False,False,False,False,False,False
2019-12-26 11:17:03.704,YMT,35,GC01,2019-12-26 11:18:28.172,84.468,67.0,True,False,False,False,False,False
2019-12-26 11:17:05.296,WTS,04,RC10,2019-12-26 11:17:33.585,28.289,9.0,False,False,False,False,False,False
2019-12-26 11:17:06.293,SKM,14,QC07,2019-12-26 11:17:30.597,24.304,8.0,False,False,False,False,False,False
2019-12-26 11:17:06.479,DIH,07,GC24,2019-12-26 11:17:32.589,26.11,9.0,False,False,False,False,False,False
2019-12-26 11:17:07.289,KWT,6003,GC21,2019-12-26 11:17:30.199,22.91,5.0,False,False,False,False,False,False
2019-12-26 11:17:07.886,YMT,44,QC05,2019-12-26 11:17:31.195,23.309,11.0,False,False,False,False,False,False
2019-12-26 11:17:08.085,MOK,39,GC28,2019-12-26 11:17:29.202,21.117,6.0,False,False,False,False,False,False
2019-12-26 11:17:08.284,WTS,14,QC09,2019-12-26 11:17:25.218,16.934,7.0,False,False,False,False,False,False
2019-12-26 11:17:09.480,CHH,13A,GC23,2019-12-26 11:17:34.582,25.102,12.0,False,False,False,False,False,False
2019-12-26 11:17:10.276,LOF,11,GC25,2019-12-26 11:17:30.198,19.922,10.0,False,False,False,False,False,False
2019-12-26 11:17:10.477,LAT,6108,RC14,2019-12-26 11:17:21.234,10.757,0.0,False,False,False,False,False,False
2019-12-26 11:17:10.676,TIK,7114,QC17,2019-12-26 11:17:40.159,29.483,16.0,False,False,False,False,False,False
2019-12-26 11:17:10.874,TIK,7110,RC16,2019-12-26 11:17:20.237,9.363,0.0,False,False,False,False,False,False
2019-12-26 11:17:11.073,LAT,6106,RC14,2019-12-26 11:18:12.234,61.161,0.0,False,False,False,False,False,False
2019-12-26 11:17:11.269,TIK,7111,GC18,2019-12-26 11:17:30.199,18.93,15.0,False,False,False,False,False,False
2019-12-26 11:17:11.671,TIK,7108,RC16,2019-12-26 11:17:27.609,15.938,14.0,False,False,False,False,False,False
2019-12-26 11:17:11.870,LAT,6104,RC14,2019-12-26 11:18:20.203,68.333,53.0,True,False,False,False,False,False
2019-12-26 11:17:13.065,KWT,6005,GC21,2019-12-26 11:17:41.952,28.887,7.0,False,False,False,False,False,False
2019-12-26 11:17:13.066,NTK,01,GC22,2019-12-26 11:17:32.589,19.523,7.0,False,False,False,False,False,False
2019-12-26 11:17:15.058,SKM,16,QC07,2019-12-26 11:17:36.175,21.117,5.0,False,False,False,False,False,False
2019-12-26 11:17:15.058,MOK,41,GC28,2019-12-26 11:17:33.585,18.527,5.0,False,False,False,False,False,False
2019-12-26 11:17:15.258,WTS,06,RC10,2019-12-26 11:17:49.124,33.866,10.0,False,False,False,False,False,False
2019-12-26 11:17:15.655,LOF,02,QC09,2019-12-26 11:17:32.191,16.536,5.0,False,False,False,False,False,False
2019-12-26 11:17:15.855,DIH,09,GC24,2019-12-26 11:17:45.141,29.286,13.0,False,False,False,False,False,False
2019-12-26 11:17:19.840,HOM,02,QC05,2019-12-26 11:17:54.706,34.866,22.0,False,False,False,False,False,False
2019-12-26 11:17:20.238,NTK,03,GC22,2019-12-26 11:17:35.578,15.34,2.0,False,False,False,False,False,False
2019-12-26 11:17:20.636,KWT,6007,GC21,2019-12-26 11:18:37.623,76.987,59.0,True,False,False,False,False,False
2019-12-26 11:17:20.835,MOK,43,GC28,2019-12-26 11:17:39.153,18.318,4.0,False,False,False,False,False,False
2019-12-26 11:17:21.034,SKM,18,QC07,2019-12-26 11:17:46.734,25.7,11.0,False,False,False,False,False,False
2019-12-26 11:17:21.234,LOF,13,GC25,2019-12-26 11:17:38.167,16.933,7.0,False,False,False,False,False,False
2019-12-26 11:17:21.632,LOF,04,QC09,2019-12-26 11:17:38.765,17.133,6.0,False,False,False,False,False,False
2019-12-26 11:17:22.231,CHH,15,GC23,2019-12-26 11:17:42.550,20.319,8.0,False,False,False,False,False,False
2019-12-26 11:17:23.226,NTK,05,GC22,2019-12-26 11:17:46.073,22.847,9.0,False,False,False,False,False,False
2019-12-26 11:17:25.816,MOK,45,GC28,2019-12-26 11:17:58.081,32.265,12.0,False,False,False,False,False,False
2019-12-26 11:17:25.817,WTS,08,RC10,2019-12-26 11:18:39.527,73.71,16.0,False,False,False,False,False,False
2019-12-26 11:17:26.015,KWT,6006,QC13,2019-12-26 11:17:48.726,22.711,7.0,False,False,False,False,False,False
2019-12-26 11:17:26.612,TIK,7106,RC16,2019-12-26 11:17:48.128,21.516,11.0,False,False,False,False,False,False
2019-12-26 11:17:26.764,TIK,7113,GC18,2019-12-26 11:17:44.144,17.38,10.0,False,False,False,False,False,False
2019-12-26 11:17:27.011,TIK,7112C,QC17,2019-12-26 11:18:56.063,89.052,0.0,False,False,False,False,False,False
2019-12-26 11:17:27.210,TIK,7112B,QC17,2019-12-26 11:19:00.445,93.235,9.0,False,False,False,False,False,False
2019-12-26 11:17:27.210,YAT,7005,GC19,2019-12-26 11:17:46.073,18.863,10.0,False,False,False,False,False,False
2019-12-26 11:17:28.007,LOF,06,QC09,2019-12-26 11:17:54.106,26.099,7.0,False,False,False,False,False,False
2019-12-26 11:17:29.003,WTS,01,GC25,2019-12-26 11:17:47.730,18.727,9.0,False,False,False,False,False,False
2019-12-26 11:17:29.553,KOT,11,GC26,2019-12-26 11:17:54.106,24.553,15.0,False,False,False,False,False,False
2019-12-26 11:17:29.800,CHH,01,GC24,2019-12-26 11:17:53.109,23.309,8.0,False,False,False,False,False,False
2019-12-26 11:17:30.398,CHH,17,GC23,2019-12-26 11:17:50.121,19.723,7.0,False,False,False,False,False,False
2019-12-26 11:17:30.995,SKM,15,GC27,2019-12-26 11:17:54.503,23.508,13.0,False,False,False,False,False,False
2019-12-26 11:17:32.988,SKM,20,QC07,2019-12-26 11:18:01.078,28.09,12.0,False,False,False,False,False,False
2019-12-26 11:17:33.187,NTK,07,GC22,2019-12-26 11:17:59.683,26.496,11.0,False,False,False,False,False,False
2019-12-26 11:17:33.187,KWT,6004,QC13,2019-12-26 11:17:52.313,19.126,6.0,False,False,False,False,False,False
2019-12-26 11:17:33.386,HOM,13,GC02,2019-12-26 11:17:56.496,23.11,6.0,False,False,False,False,False,False
2019-12-26 11:17:34.980,MOK,42,RC06,2019-12-26 11:17:59.088,24.108,9.0,False,False,False,False,False,False
2019-12-26 11:17:35.179,CHH,12,QC11,2019-12-26 11:17:58.081,22.902,10.0,False,False,False,False,False,False
2019-12-26 11:17:35.976,LOF,08,QC09,2019-12-26 11:18:46.109,70.133,10.0,False,False,False,False,False,False
2019-12-26 11:17:37.158,TIK,7115,GC18,2019-12-26 11:17:48.328,11.17,0.0,False,False,False,False,False,False
2019-12-26 11:17:37.159,TIK,7112A,QC17,2019-12-26 11:19:08.215,91.056,79.0,True,False,False,False,False,False
2019-12-26 11:17:37.370,TIK,7149,GC18,2019-12-26 11:17:52.312,14.942,0.0,False,False,False,False,False,False
2019-12-26 11:17:37.570,YAT,7007,GC19,2019-12-26 11:18:10.043,32.473,27.0,False,False,False,False,False,False
2019-12-26 11:17:37.769,TIK,7120,GC18,2019-12-26 11:18:03.739,25.97,0.0,False,False,False,False,False,False
2019-12-26 11:17:37.968,MOK,47,GC28,2019-12-26 11:19:03.634,85.666,67.0,True,False,False,False,False,False
2019-12-26 11:17:37.968,TIK,7122,GC18,2019-12-26 11:18:42.118,64.15,,False,False,False,False,False,False
2019-12-26 11:17:37.969,TIK,7104,RC16,2019-12-26 11:17:59.089,21.12,15.0,False,False,False,False,False,False
2019-12-26 11:17:37.969,CHH,19,GC23,2019-12-26 11:17:58.081,20.112,8.0,False,False,False,False,False,False
2019-12-26 11:17:38.366,WTS,03,GC25,2019-12-26 11:18:03.668,25.302,6.0,False,False,False,False,False,False
2019-12-26 11:17:38.566,CHH,03,GC24,2019-12-26 11:18:00.082,21.516,7.0,False,False,False,False,False,False
2019-12-26 11:17:39.563,KWT,6002,QC13,2019-12-26 11:18:01.676,22.113,10.0,False,False,False,False,False,False
2019-12-26 11:17:39.563,HOM,15,GC02,2019-12-26 11:18:08.050,28.487,14.0,False,False,False,False,False,False
2019-12-26 11:17:39.761,TIK,7122,RC18,2019-12-26 11:18:42.118,62.357,49.0,False,False,False,False,False,False
2019-12-26 11:17:42.152,HOM,14,RC04,2019-12-26 11:18:06.855,24.703,8.0,False,False,False,False,False,False
2019-12-26 11:17:42.152,WTS,10,RC10,2019-12-26 11:18:48.691,66.539,55.0,True,False,False,False,False,False
2019-12-26 11:17:42.152,HOM,04,QC05,2019-12-26 11:18:10.441,28.289,15.0,False,False,False,False,False,False
2019-12-26 11:17:44.298,MOK,44,RC06,2019-12-26 11:18:04.664,20.366,4.0,False,False,False,False,False,False
2019-12-26 11:17:44.343,SKM,17,GC27,2019-12-26 11:18:02.671,18.328,9.0,False,False,False,False,False,False
2019-12-26 11:17:44.742,NTK,09,GC22,2019-12-26 11:18:52.277,67.535,11.0,False,False,False,False,False,False
2019-12-26 11:17:45.140,KOT,13,GC26,2019-12-26 11:18:02.074,16.934,7.0,False,False,False,False,False,False
2019-12-26 11:17:45.339,WTS,05,GC25,2019-12-26 11:19:01.641,76.302,61.0,True,False,False,False,False,False
2019-12-26 11:17:45.339,CHH,14,QC11,2019-12-26 11:18:04.664,19.325,5.0,False,False,False,False,False,False
2019-12-26 11:17:45.739,SKM,22A,QC07,2019-12-26 11:18:07.653,21.914,2.0,False,False,False,False,False,False
2019-12-26 11:17:45.937,CHH,05,GC24,2019-12-26 11:18:07.253,21.316,6.0,False,False,False,False,False,False
2019-12-26 11:17:46.072,CHH,21,GC23,2019-12-26 11:18:06.235,20.163,8.0,False,False,False,False,False,False
2019-12-26 11:17:46.933,LOF,10,QC09,2019-12-26 11:18:54.668,67.735,56.0,True,False,False,False,False,False
2019-12-26 11:17:48.727,SKM,22B,QC07,2019-12-26 11:18:53.672,64.945,5.0,False,False,False,False,False,False
2019-12-26 11:17:49.124,MOK,46,RC06,2019-12-26 11:18:15.222,26.098,11.0,False,False,False,False,False,False
2019-12-26 11:17:49.722,NTK,02,QC13,2019-12-26 11:18:07.653,17.931,8.0,False,False,False,False,False,False
2019-12-26 11:17:50.320,HOM,22,RC04,2019-12-26 11:18:13.629,23.309,5.0,False,False,False,False,False,False
2019-12-26 11:17:50.917,CHH,16,QC11,2019-12-26 11:18:09.246,18.329,4.0,False,False,False,False,False,False
2019-12-26 11:17:52.710,KOT,15,GC26,2019-12-26 11:18:08.648,15.938,6.0,False,False,False,False,False,False
2019-12-26 11:17:52.911,CHH,07,GC24,2019-12-26 11:18:10.043,17.132,3.0,False,False,False,False,False,False
2019-12-26 11:17:53.411,LAT,6107,GC20,2019-12-26 11:18:06.257,12.846,4.0,False,False,False,False,False,False
2019-12-26 11:17:53.506,YAT,7004,QC15,2019-12-26 11:18:03.740,10.234,0.0,False,False,False,False,False,False
2019-12-26 11:17:53.707,TIK,7102,RC16,2019-12-26 11:18:09.046,15.339,11.0,False,False,False,False,False,False
2019-12-26 11:17:53.906,YAT,7002,QC15,2019-12-26 11:18:10.441,16.535,11.0,False,False,False,False,False,False
2019-12-26 11:17:54.105,SKM,22C,QC07,2019-12-26 11:18:59.648,65.543,4.0,False,False,False,False,False,False
2019-12-26 11:17:54.304,SKM,19,GC27,2019-12-26 11:18:09.247,14.943,5.0,False,False,False,False,False,False
2019-12-26 11:17:54.304,HOM,17,GC02,2019-12-26 11:18:27.972,33.668,21.0,False,False,False,False,False,False
2019-12-26 11:17:54.503,KOB,01,GC23,2019-12-26 11:18:14.027,19.524,6.0,False,False,False,False,False,False
2019-12-26 11:17:55.706,HOM,05,RC04,2019-12-26 11:18:21.398,25.692,2.0,False,False,False,False,False,False
2019-12-26 11:17:55.706,CHH,18,QC11,2019-12-26 11:18:13.629,17.923,3.0,False,False,False,False,False,False
2019-12-26 11:17:56.063,NTK,11,GC22,2019-12-26 11:19:01.641,65.578,53.0,True,False,False,False,False,False
2019-12-26 11:17:56.705,CHH,09B,GC24,2019-12-26 11:18:27.574,30.869,10.0,False,False,False,False,False,False
2019-12-26 11:17:57.890,LAT,6109,GC20,2019-12-26 11:18:29.168,31.278,26.0,False,False,False,False,False,False
2019-12-26 11:17:58.081,HOM,03,RC04,2019-12-26 11:20:50.216,172.135,,False,False,False,False,False,False
2019-12-26 11:17:58.089,HOM,06,QC05,2019-12-26 11:18:34.347,36.258,19.0,False,False,False,False,False,False
2019-12-26 11:17:58.289,MOK,32A,QC07,2019-12-26 11:19:06.223,67.934,49.0,True,False,False,False,False,False
2019-12-26 11:17:58.488,NTK,04,QC13,2019-12-26 11:18:23.191,24.703,7.0,False,False,False,False,False,False
2019-12-26 11:17:59.087,LOF,01,GC26,2019-12-26 11:18:15.222,16.135,6.0,False,False,False,False,False,False
2019-12-26 11:17:59.410,SKM,21,GC27,2019-12-26 11:18:14.625,15.215,6.0,False,False,False,False,False,False
2019-12-26 11:17:59.484,CHH,20,QC11,2019-12-26 11:18:20.602,21.118,6.0,False,False,False,False,False,False
2019-12-26 11:18:00.480,YMT,32,RC06,2019-12-26 11:18:24.187,23.707,8.0,False,False,False,False,False,False
2019-12-26 11:18:01.476,KOT,12,RC08,2019-12-26 11:18:26.179,24.703,13.0,False,False,False,False,False,False
2019-12-26 11:18:01.477,KOB,03,GC23,2019-12-26 11:18:23.191,21.714,9.0,False,False,False,False,False,False
2019-12-26 11:18:01.676,KOB,12,RC12,2019-12-26 11:18:22.593,20.917,10.0,False,False,False,False,False,False
2019-12-26 11:18:05.062,YAT,7009,GC19,2019-12-26 11:18:26.179,21.117,12.0,False,False,False,False,False,False
2019-12-26 11:18:05.390,YAT,7012,RC16,2019-12-26 11:18:30.165,24.775,23.0,False,False,False,False,False,False
2019-12-26 11:18:05.660,LAT,6112,QC15,2019-12-26 11:18:42.118,36.458,23.0,False,False,False,False,False,False
2019-12-26 11:18:05.661,LAT,6102,RC14,2019-12-26 11:18:24.188,18.527,5.0,False,False,False,False,False,False
2019-12-26 11:18:05.860,LOF,03,GC26,2019-12-26 11:18:23.191,17.331,5.0,False,False,False,False,False,False
2019-12-26 11:18:06.058,NTK,06,QC13,2019-12-26 11:19:21.762,75.704,59.0,True,False,False,False,False,False
2019-12-26 11:18:06.058,DIH,02,QC11,2019-12-26 11:18:32.156,26.098,9.0,False,False,False,False,False,False
2019-12-26 11:18:06.236,KOT,01,GC27,2019-12-26 11:18:21.199,14.963,6.0,False,False,False,False,False,False
2019-12-26 11:18:06.855,CHH,11,GC24,2019-12-26 11:19:13.594,66.739,51.0,True,False,False,False,False,False
2019-12-26 11:18:08.648,YMT,34,RC06,2019-12-26 11:18:25.582,16.934,2.0,False,False,False,False,False,False
2019-12-26 11:18:10.839,KOB,05,GC23,2019-12-26 11:18:35.144,24.305,11.0,False,False,False,False,False,False
2019-12-26 11:18:11.239,YMT,37,GC01,2019-12-26 11:18:31.758,20.519,6.0,False,False,False,False,False,False
2019-12-26 11:18:11.390,KWT,6016,RC14,2019-12-26 11:18:36.340,24.95,11.0,False,False,False,False,False,False
