act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,incident,incident_5_minutes
2019-11-19 06:21:30.617,MOK,34B,QA02,2019-11-19 06:21:45.796,15.179,5.0,False,False,False
2019-11-19 06:21:30.656,CHH,18,QA04,2019-11-19 06:21:44.800,14.144,3.0,False,False,False
2019-11-19 06:21:31.453,SKM,08,QA21,2019-11-19 06:21:56.753,25.3,7.0,False,False,False
2019-11-19 06:21:31.652,HOM,02,QA34,2019-11-19 06:22:06.116,34.464,22.0,False,False,False
2019-11-19 06:21:33.246,YMT,33,GA32,2019-11-19 06:21:56.753,23.507,4.0,False,False,False
2019-11-19 06:21:33.644,KOT,03,GA31,2019-11-19 06:21:48.187,14.543,5.0,False,False,False
2019-11-19 06:21:34.640,CHH,20,QA04,2019-11-19 06:21:49.183,14.543,5.0,False,False,False
2019-11-19 06:21:35.636,MOK,36,QA02,2019-11-19 06:22:04.124,28.488000000000003,10.0,False,False,False
2019-11-19 06:21:36.234,TIK,7114,QA26,2019-11-19 06:23:31.580,115.346,98.0,False,False,False
2019-11-19 06:21:36.433,LOF,08,QA03,2019-11-19 06:22:45.776,69.343,11.0,False,False,False
2019-11-19 06:21:38.028,YMT,35,GA32,2019-11-19 06:22:47.553,69.525,52.0,True,False,False
2019-11-19 06:21:39.222,KWT,6011,GA12,2019-11-19 06:21:59.144,19.922,6.0,False,False,False
2019-11-19 06:21:39.421,SKM,10,QA21,2019-11-19 06:22:48.151,68.73,10.0,False,False,False
2019-11-19 06:21:39.621,KOT,05,GA31,2019-11-19 06:21:54.761,15.14,5.0,False,False,False
2019-11-19 06:21:39.820,DIH,02,QA04,2019-11-19 06:21:56.156,16.336,6.0,False,False,False
2019-11-19 06:21:41.015,YAT,7007,GA11,2019-11-19 06:22:11.694,30.679,22.0,False,False,False
2019-11-19 06:21:44.999,KOT,07,GA31,2019-11-19 06:22:08.109,23.11,6.0,False,False,False
2019-11-19 06:21:45.398,KWT,6013,GA12,2019-11-19 06:22:07.706,22.308000000000003,9.0,False,False,False
2019-11-19 06:21:45.997,MOK,38,QA02,2019-11-19 06:22:57.113,71.116,11.0,False,False,False
2019-11-19 06:21:46.195,DIH,04,QA04,2019-11-19 06:22:02.730,16.535,5.0,False,False,False
2019-11-19 06:21:47.589,LOF,10,QA03,2019-11-19 06:22:54.128,66.539,54.0,True,False,False
2019-11-19 06:21:49.382,WHA,04,GA33,2019-11-19 06:22:16.476,27.094,11.0,False,False,False
2019-11-19 06:21:49.781,SKM,12,QA21,2019-11-19 06:22:57.116,67.335,55.0,True,False,False
2019-11-19 06:21:51.375,KOT,09,GA31,2019-11-19 06:23:18.233,86.85799999999998,70.0,True,False,False
2019-11-19 06:21:51.773,DIH,06,QA04,2019-11-19 06:22:21.656,29.883000000000006,10.0,False,False,False
2019-11-19 06:21:54.348,HOM,04,QA34,2019-11-19 06:22:22.851,28.503,14.0,False,False,False
2019-11-19 06:21:54.562,KWT,6015,GA12,2019-11-19 06:22:18.468,23.906,11.0,False,False,False
2019-11-19 06:21:54.562,KWT,6006,QA07,2019-11-19 06:22:16.675,22.113000000000003,6.0,False,False,False
2019-11-19 06:21:57.152,MOK,40,QA02,2019-11-19 06:23:03.093,65.941,50.0,True,False,False
2019-11-19 06:21:57.749,YAT,7004,QA25,2019-11-19 06:22:17.472,19.723,8.0,False,False,False
2019-11-19 06:22:00.937,WHA,02,GA33,2019-11-19 06:22:26.636,25.699,9.0,False,False,False
2019-11-19 06:22:01.534,KWT,6004,QA07,2019-11-19 06:22:20.659,19.125,6.0,False,False,False
2019-11-19 06:22:02.129,DIH,08,QA04,2019-11-19 06:23:12.655,70.52600000000002,11.0,False,False,False
2019-11-19 06:22:03.128,YAT,7009,GA11,2019-11-19 06:22:27.433,24.305,16.0,False,False,False
2019-11-19 06:22:05.757,YAT,7002,QA25,2019-11-19 06:22:24.444,18.687,8.0,False,False,False
2019-11-19 06:22:05.757,LAT,6101,GA12,2019-11-19 06:22:21.456,15.699000000000002,4.0,False,False,False
2019-11-19 06:22:07.838,KWT,6002,QA07,2019-11-19 06:22:30.022,22.184,10.0,False,False,False
2019-11-19 06:22:09.305,HOM,06,QA34,2019-11-19 06:22:46.775,37.47,20.0,False,False,False
2019-11-19 06:22:09.902,LAT,6103,GA12,2019-11-19 06:22:37.393,27.491,9.0,False,False,False
2019-11-19 06:22:10.101,HOM,20,GA33,2019-11-19 06:22:43.370,33.269,16.0,False,False,False
2019-11-19 06:22:13.687,DIH,10,QA04,2019-11-19 06:23:21.589,67.902,54.0,True,False,False
2019-11-19 06:22:14.085,LAT,6112,QA25,2019-11-19 06:22:55.522,41.437,23.0,False,False,False
2019-11-19 06:22:15.480,CHH,13A,GA14,2019-11-19 06:22:40.780,25.3,12.0,False,False,False
2019-11-19 06:22:18.667,NTK,02,QA07,2019-11-19 06:22:36.198,17.531,8.0,False,False,False
2019-11-19 06:22:19.839,TIK,7101,GA11,2019-11-19 06:22:59.506,39.667,27.0,False,False,False
2019-11-19 06:22:19.862,LAT,6105,GA12,2019-11-19 06:23:35.565,75.703,66.0,True,False,False
2019-11-19 06:22:26.835,HOM,18,GA33,2019-11-19 06:22:48.350,21.515,4.0,False,False,False
2019-11-19 06:22:27.433,NTK,04,QA07,2019-11-19 06:22:51.139,23.706,6.0,False,False,False
2019-11-19 06:22:28.429,CHH,15,GA14,2019-11-19 06:22:48.550,20.121,8.0,False,False,False
2019-11-19 06:22:29.823,HOM,08,QA34,2019-11-19 06:23:21.819,51.996,29.0,False,False,False
2019-11-19 06:22:31.018,YMT,37,GA32,2019-11-19 06:22:51.737,20.719,6.0,False,False,False
2019-11-19 06:22:31.616,HOM,22,GA33,2019-11-19 06:22:53.530,21.914,4.0,False,False,False
2019-11-19 06:22:34.007,NTK,06,QA07,2019-11-19 06:23:49.111,75.104,59.0,True,False,False
2019-11-19 06:22:36.198,HOM,07,GA33,2019-11-19 06:23:01.853,25.655,5.0,False,False,False
2019-11-19 06:22:36.995,CHH,17,GA14,2019-11-19 06:22:56.717,19.722,7.0,False,False,False
2019-11-19 06:22:37.593,LAT,6110,QA25,2019-11-19 06:23:15.444,37.851,20.0,False,False,False
2019-11-19 06:22:37.991,YMT,39,GA32,2019-11-19 06:22:58.311,20.32,7.0,False,False,False
2019-11-19 06:22:41.577,HOM,09,GA33,2019-11-19 06:24:05.049,83.47200000000002,7.0,False,False,False
2019-11-19 06:22:42.573,LOF,12,QA03,2019-11-19 06:23:02.694,20.121,11.0,False,False,False
2019-11-19 06:22:44.565,CHH,19,GA14,2019-11-19 06:23:04.686,20.121,7.0,False,False,False
2019-11-19 06:22:45.163,YMT,41,GA32,2019-11-19 06:23:07.077,21.914,9.0,False,False,False
2019-11-19 06:22:45.776,SKM,14,QA21,2019-11-19 06:23:03.093,17.317,6.0,False,False,False
2019-11-19 06:22:47.354,TIK,7103,GA11,2019-11-19 06:23:17.436,30.082,14.0,False,False,False
2019-11-19 06:22:47.775,MOK,42,QA02,2019-11-19 06:23:09.268,21.493,8.0,False,False,False
2019-11-19 06:22:49.147,TIK,7110,QA09,2019-11-19 06:23:10.463,21.316,9.0,False,False,False
2019-11-19 06:22:49.546,HOM,11,GA33,2019-11-19 06:24:13.615,84.069,65.0,True,False,False
2019-11-19 06:22:52.135,SKM,16,QA21,2019-11-19 06:23:07.077,14.942,3.0,False,False,False
2019-11-19 06:22:52.135,CHH,21,GA14,2019-11-19 06:23:12.655,20.52,8.0,False,False,False
2019-11-19 06:22:53.928,LOF,14,QA03,2019-11-19 06:23:10.264,16.336,7.0,False,False,False
2019-11-19 06:22:55.124,MOK,31,GA32,2019-11-19 06:23:16.041,20.917,7.0,False,False,False
2019-11-19 06:22:56.120,SKM,18,QA21,2019-11-19 06:23:16.041,19.921,8.0,False,False,False
2019-11-19 06:22:56.518,MOK,44,QA02,2019-11-19 06:23:14.240,17.722,4.0,False,False,False
2019-11-19 06:22:58.510,LAT,6108,QA25,2019-11-19 06:23:27.397,28.887,6.0,False,False,False
2019-11-19 06:22:58.710,TIK,7108,QA09,2019-11-19 06:23:18.432,19.722,15.0,False,False,False
2019-11-19 06:22:59.307,HOM,10,QA34,2019-11-19 06:25:07.603,128.296,10.0,False,False,False
2019-11-19 06:22:59.506,NTK,13,GA13,2019-11-19 06:23:23.612,24.106,11.0,False,False,False
2019-11-19 06:23:00.702,MOK,46,QA02,2019-11-19 06:23:23.612,22.91,9.0,False,False,False
2019-11-19 06:23:00.702,KOB,01,GA14,2019-11-19 06:23:21.589,20.887,7.0,False,False,False
2019-11-19 06:23:01.500,KOT,02,QA03,2019-11-19 06:23:17.635,16.135,7.0,False,False,False
2019-11-19 06:23:02.096,KOT,11,GA31,2019-11-19 06:23:27.198,25.102,15.0,False,False,False
2019-11-19 06:23:02.295,TIK,7105,GA11,2019-11-19 06:23:29.588,27.293000000000006,12.0,False,False,False
2019-11-19 06:23:02.893,MOK,33,GA32,2019-11-19 06:23:32.179,29.286,10.0,False,False,False
2019-11-19 06:23:04.288,SKM,20,QA21,2019-11-19 06:23:29.190,24.902,11.0,False,False,False
2019-11-19 06:23:04.885,LAT,6106,QA25,2019-11-19 06:24:13.615,68.73,9.0,False,False,False
2019-11-19 06:23:07.827,KOB,03,GA14,2019-11-19 06:23:31.580,23.753,9.0,False,False,False
2019-11-19 06:23:08.471,DIH,12,QA04,2019-11-19 06:23:32.576,24.105,11.0,False,False,False
2019-11-19 06:23:08.854,KOT,04,QA03,2019-11-19 06:23:25.604,16.75,6.0,False,False,False
2019-11-19 06:23:08.870,NTK,17,GA30,2019-11-19 06:27:18.687,249.817,227.0,False,False,False
2019-11-19 06:23:09.666,HOM,12,QA34,2019-11-19 06:25:13.979,124.313,107.0,True,False,False
2019-11-19 06:23:10.663,YMT,32,QA02,2019-11-19 06:23:31.580,20.917,6.0,False,False,False
2019-11-19 06:23:11.061,NTK,15,GA13,2019-11-19 06:23:35.764,24.703000000000007,10.0,False,False,False
2019-11-19 06:23:13.252,MOK,35,GA32,2019-11-19 06:24:20.588,67.336,10.0,False,False,False
2019-11-19 06:23:14.239,TIK,7106,QA09,2019-11-19 06:23:41.541,27.302,14.0,False,False,False
2019-11-19 06:23:14.448,TIK,7112C,QA26,2019-11-19 06:27:41.597,267.149,0.0,False,False,False
2019-11-19 06:23:14.647,TIK,7107,GA11,2019-11-19 06:23:41.541,26.894,11.0,False,False,False
2019-11-19 06:23:14.846,LAT,6104,QA25,2019-11-19 06:24:21.384,66.538,50.0,True,False,False
2019-11-19 06:23:15.045,KOT,06,QA03,2019-11-19 06:23:40.147,25.102,6.0,False,False,False
2019-11-19 06:23:15.045,TIK,7112B,QA26,2019-11-19 06:27:47.573,272.528,11.0,False,False,False
2019-11-19 06:23:15.643,SKM,22A,QA21,2019-11-19 06:23:35.178,19.535,2.0,False,False,False
2019-11-19 06:23:17.238,KOT,13,GA31,2019-11-19 06:23:34.569,17.331,8.0,False,False,False
2019-11-19 06:23:17.436,KOB,05,GA14,2019-11-19 06:23:45.127,27.691,13.0,False,False,False
2019-11-19 06:23:17.635,YMT,34,QA02,2019-11-19 06:23:33.572,15.937,2.0,False,False,False
2019-11-19 06:23:17.835,SKM,22B,QA21,2019-11-19 06:24:28.755,70.92,4.0,False,False,False
2019-11-19 06:23:20.019,WTS,02,QA04,2019-11-19 06:23:42.736,22.717,9.0,False,False,False
2019-11-19 06:23:20.623,YMT,36,QA02,2019-11-19 06:23:42.139,21.516,4.0,False,False,False
2019-11-19 06:23:21.221,KOT,08,QA03,2019-11-19 06:24:50.669,89.448,11.0,False,False,False
2019-11-19 06:23:21.589,KWT,6001,GA13,2019-11-19 06:23:50.107,28.518,9.0,False,False,False
2019-11-19 06:23:22.217,SKM,22C,QA21,2019-11-19 06:24:33.736,71.51899999999998,4.0,False,False,False
2019-11-19 06:23:23.612,MOK,37,GA32,2019-11-19 06:24:25.767,62.155,45.0,True,False,False
2019-11-19 06:23:24.807,YMT,38,QA02,2019-11-19 06:23:51.701,26.894,3.0,False,False,False
2019-11-19 06:23:25.405,KOT,15,GA31,2019-11-19 06:23:41.143,15.738,6.0,False,False,False
2019-11-19 06:23:26.002,TIK,7109A,GA11,2019-11-19 06:24:41.505,75.503,3.0,False,False,False
2019-11-19 06:23:26.201,LAT,6107,GA12,2019-11-19 06:23:41.541,15.34,5.0,False,False,False
2019-11-19 06:23:26.401,MOK,32A,QA21,2019-11-19 06:24:40.112,73.711,56.0,True,False,False
2019-11-19 06:23:26.401,TIK,7112A,QA26,2019-11-19 06:27:55.542,269.141,252.0,True,False,False
2019-11-19 06:23:28.393,YMT,40,QA02,2019-11-19 06:25:45.055,136.662,120.0,True,False,False
2019-11-19 06:23:29.190,TIK,7104,QA09,2019-11-19 06:23:53.494,24.304,20.0,False,False,False
2019-11-19 06:23:29.190,TIK,7109B,GA11,2019-11-19 06:24:46.486,77.296,10.0,False,False,False
2019-11-19 06:23:29.389,WTS,04,QA04,2019-11-19 06:23:51.103,21.714,8.0,False,False,False
2019-11-19 06:23:31.182,KWT,6003,GA13,2019-11-19 06:23:56.881,25.699,6.0,False,False,False
2019-11-19 06:23:31.182,KOB,07,GA14,2019-11-19 06:24:05.646,34.464,15.0,False,False,False
2019-11-19 06:23:31.581,LAT,6109,GA12,2019-11-19 06:24:05.447,33.866,24.0,False,False,False
2019-11-19 06:23:31.979,LOF,01,GA31,2019-11-19 06:23:47.717,15.738,5.0,False,False,False
2019-11-19 06:23:32.776,KOT,10,QA03,2019-11-19 06:24:59.202,86.426,74.0,True,False,False
2019-11-19 06:23:33.178,NTK,08,QA07,2019-11-19 06:23:58.674,25.496,14.0,False,False,False
2019-11-19 06:23:37.358,KWT,6005,GA13,2019-11-19 06:24:07.638,30.28,8.0,False,False,False
2019-11-19 06:23:37.941,LOF,03,GA31,2019-11-19 06:23:54.092,16.151,5.0,False,False,False
2019-11-19 06:23:37.955,WTS,06,QA04,2019-11-19 06:24:05.646,27.691,7.0,False,False,False
2019-11-19 06:23:40.147,TIK,7109C,GA11,2019-11-19 06:24:52.462,72.315,59.0,True,False,False
2019-11-19 06:23:43.732,LOF,05,GA31,2019-11-19 06:24:07.627,23.895,6.0,False,False,False
2019-11-19 06:23:45.525,KWT,6007,GA13,2019-11-19 06:25:09.196,83.671,65.0,True,False,False
2019-11-19 06:23:45.924,WTS,08,QA04,2019-11-19 06:25:19.157,93.233,12.0,False,False,False
2019-11-19 06:23:46.721,KOB,09,GA14,2019-11-19 06:24:56.646,69.925,54.0,True,False,False
2019-11-19 06:23:47.518,NTK,10,QA07,2019-11-19 06:24:08.236,20.718000000000004,9.0,False,False,False
2019-11-19 06:23:49.311,TIK,7102,QA09,2019-11-19 06:24:07.627,18.316,7.0,False,False,False
2019-11-19 06:23:50.307,LOF,07,GA31,2019-11-19 06:25:01.228,70.921,10.0,False,False,False
2019-11-19 06:23:55.486,HOM,13,GA33,2019-11-19 06:24:18.396,22.91,6.0,False,False,False
2019-11-19 06:23:56.482,YAT,7012,QA09,2019-11-19 06:24:31.544,35.062,26.0,False,False,False
2019-11-19 06:23:56.482,YAT,7001,GA12,2019-11-19 06:24:29.552,33.07,16.0,False,False,False
2019-11-19 06:23:57.279,NTK,12,QA07,2019-11-19 06:24:11.623,14.344,2.0,False,False,False
2019-11-19 06:23:58.275,WTS,10,QA04,2019-11-19 06:25:28.122,89.84700000000002,78.0,True,False,False
2019-11-19 06:24:00.267,NTK,14,QA07,2019-11-19 06:24:18.197,17.93,6.0,False,False,False
2019-11-19 06:24:01.264,LOF,09,GA31,2019-11-19 06:25:10.192,68.928,58.0,True,False,False
2019-11-19 06:24:01.857,HOM,15,GA33,2019-11-19 06:24:30.349,28.492,13.0,False,False,False
2019-11-19 06:24:05.447,LAT,6102,QA25,2019-11-19 06:24:27.579,22.132,7.0,False,False,False
2019-11-19 06:24:07.041,KOB,02,QA07,2019-11-19 06:24:28.158,21.117,9.0,False,False,False
2019-11-19 06:24:08.236,CHH,23A,QA06,,,17.0,False,False,False
2019-11-19 06:24:09.232,MOK,39,GA32,2019-11-19 06:24:31.135,21.903,7.0,False,False,False
2019-11-19 06:24:13.017,YAT,7003A,GA12,2019-11-19 06:25:17.563,64.546,2.0,False,False,False
2019-11-19 06:24:13.416,KWT,6016,QA25,2019-11-19 06:24:43.099,29.683000000000003,12.0,False,False,False
2019-11-19 06:24:15.009,HOM,17,GA33,2019-11-19 06:24:50.072,35.063,23.0,False,False,False
2019-11-19 06:24:15.807,YAT,7003B,GA12,2019-11-19 06:25:22.544,66.737,4.0,False,False,False
2019-11-19 06:24:16.404,MOK,41,GA32,2019-11-19 06:24:35.728,19.324,6.0,False,False,False
2019-11-19 06:24:16.603,KOB,04,QA07,2019-11-19 06:24:38.119,21.516,9.0,False,False,False
2019-11-19 06:24:20.588,YAT,7003C,GA12,2019-11-19 06:25:24.536,63.948,10.0,False,False,False
2019-11-19 06:24:22.779,YAT,7010,QA09,2019-11-19 06:24:51.466,28.687,17.0,False,False,False
2019-11-19 06:24:22.978,MOK,32B,QA21,2019-11-19 06:24:44.693,21.715,6.0,False,False,False
2019-11-19 06:24:23.377,MOK,43,GA32,2019-11-19 06:24:41.306,17.929000000000006,4.0,False,False,False
2019-11-19 06:24:25.966,KWT,6014,QA25,2019-11-19 06:24:57.044,31.078000000000007,14.0,False,False,False
2019-11-19 06:24:25.967,CHH,16,QA06,2019-11-19 06:24:37.720,11.753,1.0,False,False,False
2019-11-19 06:24:26.578,KOB,06,QA07,2019-11-19 06:24:53.259,26.681,10.0,False,False,False
2019-11-19 06:24:27.822,MOK,45,GA32,2019-11-19 06:24:58.638,30.816,11.0,False,False,False
2019-11-19 06:24:27.959,CHH,18,QA06,2019-11-19 06:24:40.708,12.749,3.0,False,False,False
2019-11-19 06:24:29.552,MOK,34A,QA21,2019-11-19 06:24:50.669,21.117,6.0,False,False,False
2019-11-19 06:24:31.134,YAT,7003D,GA12,2019-11-19 06:25:27.524,56.39,40.0,True,False,False
2019-11-19 06:24:31.146,CHH,20,QA06,2019-11-19 06:24:44.693,13.547,4.0,False,False,False
2019-11-19 06:24:35.529,DIH,02,QA06,2019-11-19 06:24:51.267,15.738,6.0,False,False,False
2019-11-19 06:24:36.526,MOK,34B,QA21,2019-11-19 06:24:56.247,19.721,6.0,False,False,False
2019-11-19 06:24:36.724,KOB,08,QA07,2019-11-19 06:25:50.235,73.51100000000002,11.0,False,False,False
2019-11-19 06:24:38.716,HOM,19,GA33,2019-11-19 06:25:11.985,33.269,20.0,False,False,False
2019-11-19 06:24:39.513,MOK,47,GA32,2019-11-19 06:25:59.201,79.688,62.0,True,False,False
2019-11-19 06:24:40.111,TIK,7111,GA11,2019-11-19 06:24:59.436,19.325,5.0,False,False,False
2019-11-19 06:24:40.112,YAT,7008,QA09,2019-11-19 06:25:07.403,27.291,9.0,False,False,False
2019-11-19 06:24:40.310,KWT,6012,QA25,2019-11-19 06:25:11.786,31.476,13.0,False,False,False
2019-11-19 06:24:41.107,KOB,11,GA14,2019-11-19 06:25:07.603,26.496,14.0,False,False,False
2019-11-19 06:24:42.103,DIH,04,QA06,2019-11-19 06:24:57.642,15.539,5.0,False,False,False
2019-11-19 06:24:43.497,MOK,36,QA21,2019-11-19 06:25:13.579,30.082,13.0,False,False,False
2019-11-19 06:24:45.581,TIK,7113,GA11,2019-11-19 06:25:13.579,27.998,13.0,False,False,False
2019-11-19 06:24:47.682,DIH,06,QA06,2019-11-19 06:25:16.169,28.487,9.0,False,False,False
2019-11-19 06:24:47.682,KOT,12,QA03,2019-11-19 06:25:08.200,20.518,12.0,False,False,False
2019-11-19 06:24:48.279,KOB,10,QA07,2019-11-19 06:26:00.196,71.917,59.0,True,False,False
2019-11-19 06:24:49.474,YAT,7006C,QA09,2019-11-19 06:25:59.399,69.925,6.0,False,False,False
2019-11-19 06:24:50.868,KWT,6009,GA13,2019-11-19 06:25:15.571,24.703000000000007,8.0,False,False,False
2019-11-19 06:24:54.056,KWT,6010,QA25,2019-11-19 06:25:27.923,33.867,12.0,False,False,False
2019-11-19 06:24:55.650,KOB,13,GA14,2019-11-19 06:25:19.157,23.507,11.0,False,False,False
2019-11-19 06:24:56.248,YAT,7006B,QA09,2019-11-19 06:26:05.575,69.327,5.0,False,False,False
2019-11-19 06:24:56.845,MOK,38,QA21,2019-11-19 06:26:06.770,69.925,9.0,False,False,False
2019-11-19 06:24:57.044,DIH,08,QA06,2019-11-19 06:26:05.176,68.132,11.0,False,False,False
2019-11-19 06:24:57.243,HOM,14,QA34,2019-11-19 06:25:18.360,21.117,7.0,False,False,False
2019-11-19 06:24:59.235,TIK,7115,GA11,2019-11-19 06:25:17.563,18.328,1.0,False,False,False
2019-11-19 06:24:59.435,LOF,11,GA31,2019-11-19 06:25:19.157,19.722,10.0,False,False,False
2019-11-19 06:24:59.634,HOM,21,GA33,2019-11-19 06:25:34.078,34.444,21.0,False,False,False
2019-11-19 06:24:59.635,KWT,6011,GA13,2019-11-19 06:25:21.947,22.312,5.0,False,False,False
2019-11-19 06:24:59.825,KOT,14,QA03,2019-11-19 06:25:15.572,15.747,6.0,False,False,False
2019-11-19 06:25:00.630,TIK,7149,GA11,2019-11-19 06:25:23.540,22.91,,False,False,False
2019-11-19 06:25:01.960,YAT,7006A,QA09,2019-11-19 06:26:11.551,69.59100000000001,60.0,True,False,False
2019-11-19 06:25:04.820,TIK,7120,QA11,2019-11-19 06:25:31.509,26.689,5.0,False,False,False
2019-11-19 06:25:05.013,HOM,16,QA34,2019-11-19 06:25:20.552,15.539,3.0,False,False,False
2019-11-19 06:25:05.412,KWT,6013,GA13,2019-11-19 06:25:33.301,27.889,11.0,False,False,False
2019-11-19 06:25:06.208,MOK,40,QA21,2019-11-19 06:26:13.544,67.336,51.0,True,False,False
2019-11-19 06:25:06.209,KWT,6008,QA25,2019-11-19 06:26:25.496,79.28699999999998,60.0,True,False,False
2019-11-19 06:25:06.606,KOT,16,QA03,2019-11-19 06:25:22.145,15.539,6.0,False,False,False
2019-11-19 06:25:07.005,KOB,15,GA14,2019-11-19 06:25:30.114,23.109,9.0,False,False,False
2019-11-19 06:25:08.200,HOM,18,QA34,2019-11-19 06:25:23.938,15.738,4.0,False,False,False
2019-11-19 06:25:08.200,DIH,10,QA06,2019-11-19 06:26:14.141,65.941,53.0,True,False,False
2019-11-19 06:25:10.192,LOF,13,GA31,2019-11-19 06:25:27.723,17.531,7.0,False,False,False
2019-11-19 06:25:10.790,TIK,7122,QA11,2019-11-19 06:26:11.551,60.761,51.0,False,False,False
2019-11-19 06:25:11.985,YAT,7005,GA12,2019-11-19 06:25:33.501,21.516,11.0,False,False,False
2019-11-19 06:25:12.583,HOM,20,QA34,2019-11-19 06:25:34.696,22.113000000000003,,False,False,False
2019-11-19 06:25:13.579,SKM,02,QA03,2019-11-19 06:25:29.118,15.539,5.0,False,False,False
2019-11-19 06:25:14.575,HOM,20,GA34,2019-11-19 06:25:34.696,20.121,9.0,False,False,False
2019-11-19 06:25:16.368,WTS,12,QA04,2019-11-19 06:25:37.286,20.918000000000006,10.0,False,False,False
2019-11-19 06:25:16.767,NTK,01,GA14,2019-11-19 06:25:38.282,21.515,7.0,False,False,False
2019-11-19 06:25:16.980,KWT,6015,GA13,2019-11-19 06:25:48.043,31.063,18.0,False,False,False
2019-11-19 06:25:17.895,WTS,01,GA31,2019-11-19 06:25:36.688,18.793,9.0,False,False,False
2019-11-19 06:25:19.556,SKM,04,QA03,2019-11-19 06:25:36.291,16.735,6.0,False,False,False
2019-11-19 06:25:20.950,YMT,31,GA33,2019-11-19 06:25:46.051,25.101,12.0,False,False,False
2019-11-19 06:25:23.141,YAT,7007,GA12,2019-11-19 06:25:56.411,33.27,24.0,False,False,False
2019-11-19 06:25:23.938,WHA,02,GA34,2019-11-19 06:25:42.465,18.527,6.0,False,False,False
2019-11-19 06:25:24.536,NTK,03,GA14,2019-11-19 06:25:41.270,16.734,3.0,False,False,False
2019-11-19 06:25:26.130,SKM,06,QA03,2019-11-19 06:25:43.063,16.933,6.0,False,False,False
2019-11-19 06:25:26.528,WTS,14,QA04,2019-11-19 06:25:44.657,18.129,7.0,False,False,False
2019-11-19 06:25:27.723,WTS,03,GA31,2019-11-19 06:25:52.625,24.902,5.0,False,False,False
2019-11-19 06:25:27.924,NTK,05,GA14,2019-11-19 06:25:52.625,24.701,10.0,False,False,False
2019-11-19 06:25:28.919,YMT,42,QA02,2019-11-19 06:25:49.239,20.32,8.0,False,False,False
2019-11-19 06:25:30.313,WHA,04,GA34,2019-11-19 06:25:55.614,25.301,6.0,False,False,False
2019-11-19 06:25:33.102,YMT,33,GA33,2019-11-19 06:25:56.211,23.109,4.0,False,False,False
2019-11-19 06:25:33.103,SKM,08,QA03,2019-11-19 06:25:57.805,24.702,6.0,False,False,False
2019-11-19 06:25:33.501,WTS,05,GA31,2019-11-19 06:26:47.609,74.108,58.0,True,False,False
2019-11-19 06:25:34.497,LOF,02,QA04,2019-11-19 06:25:52.227,17.73,5.0,False,False,False
2019-11-19 06:25:35.094,LAT,6101,GA13,2019-11-19 06:25:51.629,16.535,1.0,False,False,False
2019-11-19 06:25:36.489,WHA,06,GA34,2019-11-19 06:27:06.535,90.046,73.0,True,False,False
2019-11-19 06:25:36.887,LAT,6103,GA13,2019-11-19 06:26:10.555,33.668,14.0,False,False,False
2019-11-19 06:25:37.485,YMT,44,QA02,2019-11-19 06:26:00.594,23.109,12.0,False,False,False
2019-11-19 06:25:37.883,YMT,35,GA33,2019-11-19 06:26:53.785,75.902,58.0,True,False,False
2019-11-19 06:25:38.481,NTK,07,GA14,2019-11-19 06:26:06.172,27.691,11.0,False,False,False
2019-11-19 06:25:39.676,SKM,10,QA03,2019-11-19 06:27:00.160,80.484,10.0,False,False,False
2019-11-19 06:25:40.473,LOF,04,QA04,2019-11-19 06:25:58.602,18.129,7.0,False,False,False
2019-11-19 06:25:41.669,SKM,01,GA32,2019-11-19 06:26:07.766,26.097,12.0,False,False,False
2019-11-19 06:25:47.822,YAT,7009,GA12,2019-11-19 06:26:11.552,23.73,16.0,False,False,False
2019-11-19 06:25:47.823,LOF,06,QA04,2019-11-19 06:26:14.141,26.318,8.0,False,False,False
2019-11-19 06:25:48.043,KOB,12,QA07,2019-11-19 06:26:09.758,21.715,11.0,False,False,False
2019-11-19 06:25:50.036,HOM,02,QA02,2019-11-19 06:26:24.301,34.265,22.0,False,False,False
2019-11-19 06:25:50.036,SKM,12,QA03,2019-11-19 06:27:08.726,78.69,67.0,True,False,False
2019-11-19 06:25:50.235,NTK,09,GA14,2019-11-19 06:26:52.789,62.554,12.0,False,False,False
2019-11-19 06:25:51.032,LAT,6105,GA13,2019-11-19 06:27:06.535,75.503,59.0,True,False,False
2019-11-19 06:25:54.219,SKM,03,GA32,2019-11-19 06:26:16.133,21.914,8.0,False,False,False
2019-11-19 06:25:56.012,LOF,08,QA04,2019-11-19 06:27:20.281,84.26899999999998,11.0,False,False,False
2019-11-19 06:25:57.407,MOK,42,QA21,2019-11-19 06:26:19.719,22.312,8.0,False,False,False
2019-11-19 06:25:59.598,KOB,14,QA07,2019-11-19 06:26:18.723,19.125,7.0,False,False,False
2019-11-19 06:26:01.590,DIH,12,QA06,2019-11-19 06:26:24.699,23.109,11.0,False,False,False
2019-11-19 06:26:02.088,TIK,7120,QA11,2019-11-19 06:26:19.122,17.034000000000002,0.0,False,False,False
2019-11-19 06:26:02.382,YAT,7004,QA09,2019-11-19 06:26:14.539,12.157,0.0,False,False,False
2019-11-19 06:26:02.382,TIK,7118,QA11,2019-11-19 06:26:28.484,26.102,2.0,False,False,False
2019-11-19 06:26:02.387,YAT,7002,QA09,2019-11-19 06:26:21.512,19.125,9.0,False,False,False
