act_arr_time,station,track,train,act_dep_time,act_occupied_time,act_travelling_time,stop,arr_time,dep_time,arr_delay,dep_delay,incident,destination_code_train,timetable_code_train,number_train,quantile,fault_description,fault_classification,propagated,act_travelling_time_quantile,act_occupied_time_quantile
2019-11-19 05:50:29.378,KWT,6007,YS34,2019-11-19 05:51:36.714,67.336,33.0,True,2019-11-19 05:54:13.000,2019-11-19 05:54:32.000,-223.622,-175.28599999999997,False,Y,S,34,0,,,True,0,0
2019-11-19 05:50:30.972,MOK,42,QS31,2019-11-19 05:50:51.690,20.718000000000004,6.0,False,,,-245.90933333333334,-199.03455555555553,False,Q,S,31,0,,,True,0,0
2019-11-19 05:50:30.972,CHH,32,QA32,2019-11-19 05:51:06.233,35.261,19.0,False,,,-268.19666666666666,-222.78311111111108,False,Q,A,32,0,,,True,0,0
2019-11-19 05:50:32.964,KOB,11,GS07,2019-11-19 05:51:00.655,27.691,14.0,False,,,-290.48400000000004,-246.53166666666664,False,G,S,07,0,,,True,0,0
2019-11-19 05:50:37.944,MOK,44,QS31,2019-11-19 05:50:56.671,18.727,4.0,False,,,-312.77133333333336,-270.2802222222222,False,Q,S,31,0,,,True,0,0
2019-11-19 05:50:42.725,MOK,46,QS31,2019-11-19 05:51:08.225,25.5,9.0,False,,,-335.0586666666667,-294.02877777777775,False,Q,S,31,0,,,True,0,0
2019-11-19 05:50:47.311,KOB,13,GS07,2019-11-19 05:51:12.209,24.898000000000003,12.0,False,,,-357.346,-317.77733333333333,False,G,S,07,0,,,True,0,0
2019-11-19 05:50:50.311,CHH,34,QA32,2019-11-19 05:51:12.608,22.297,7.0,False,,,-379.6333333333333,-341.52588888888886,False,Q,A,32,0,,,True,0,0
2019-11-19 05:50:52.487,YMT,32,QS31,2019-11-19 05:51:17.190,24.703000000000007,8.0,False,,,-401.92066666666665,-365.27444444444444,False,Q,S,31,0,,,True,0,0
2019-11-19 05:50:57.866,CHH,36,QA32,2019-11-19 05:51:20.178,22.312,6.0,False,,,-424.20799999999997,-389.023,False,Q,A,32,0,,,True,0,0
2019-11-19 05:50:59.460,KOB,15,GS07,2019-11-19 05:51:23.565,24.105,10.0,False,,,-446.49533333333335,-412.77155555555555,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:01.053,YMT,34,QS31,2019-11-19 05:51:19.780,18.727,2.0,False,,,-468.78266666666667,-436.5201111111111,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:02.846,KWT,6009,YS34,2019-11-19 05:51:53.646,50.8,11.0,False,,,-491.07,-460.2686666666667,False,Y,S,34,0,,,True,0,0
2019-11-19 05:51:04.042,YMT,36,QS31,2019-11-19 05:51:28.744,24.702,5.0,False,,,-513.3573333333334,-484.01722222222224,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:04.241,CHH,08,QA32,2019-11-19 05:51:32.131,27.89,5.0,False,,,-535.6446666666667,-507.76577777777777,False,Q,A,32,0,,,True,0,0
2019-11-19 05:51:09.620,YMT,38,QS31,2019-11-19 05:51:34.693,25.073,3.0,False,,,-557.932,-531.5143333333333,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:10.416,NTK,01,GS07,2019-11-19 05:51:31.617,21.201,6.0,False,,,-580.2193333333333,-555.2628888888889,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:11.612,TIK,7119,QA04,2019-11-19 05:55:55.495,283.883,267.0,False,,,-602.5066666666667,-579.0114444444445,False,Q,A,04,0,,,True,0,0
2019-11-19 05:51:13.206,YMT,40,QS31,2019-11-19 05:51:55.240,42.034,22.0,True,2019-11-19 06:01:38.000,2019-11-19 06:01:58.000,-624.794,-602.76,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:14.401,KWT,6042,YS34,2019-11-19 05:52:05.201,50.8,5.0,False,,,-608.6514999999999,-585.9721,False,Y,S,34,0,,,True,0,0
2019-11-19 05:51:17.389,NTK,03,GS07,2019-11-19 05:51:35.125,17.736,3.0,False,,,-592.509,-569.1842,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:20.377,KWT,6044,YS34,2019-11-19 05:56:22.190,301.813,,False,,,-576.3665,-552.3963,False,Y,S,34,0,,,True,0,0
2019-11-19 05:51:20.975,NTK,05,GS07,2019-11-19 05:51:47.272,26.297,10.0,False,,,-560.224,-535.6084,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:31.733,NTK,07,GS07,2019-11-19 05:52:01.217,29.484,12.0,False,,,-544.0815,-518.8205,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:35.319,YMT,42,QS31,2019-11-19 05:52:00.619,25.3,10.0,False,,,-527.9390000000001,-502.0326,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:39.901,NTK,17,YS21,2019-11-19 05:53:54.172,134.27100000000002,115.0,False,,,-511.79650000000004,-485.24469999999997,False,Y,S,21,0,,,True,0,0
2019-11-19 05:51:44.482,NTK,09,GS07,2019-11-19 05:52:15.600,31.118,13.0,False,,,-495.654,-468.4568,False,G,S,07,0,,,True,0,0
2019-11-19 05:51:45.678,YMT,44,QS31,2019-11-19 05:52:13.170,27.492,15.0,False,,,-479.51150000000007,-451.6689,False,Q,S,31,0,,,True,0,0
2019-11-19 05:51:57.631,NTK,11,GS07,2019-11-19 05:52:26.119,28.488000000000003,14.0,True,2019-11-19 05:59:41.000,2019-11-19 05:59:41.000,-463.369,-434.881,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:01.217,HOM,02,QS31,2019-11-19 05:52:38.072,36.855,24.0,False,,,-465.3411538461539,-435.6118461538461,False,Q,S,31,0,,,True,0,0
2019-11-19 05:52:12.572,NTK,13,GS07,2019-11-19 05:52:36.080,23.508000000000006,11.0,False,,,-467.3133076923077,-436.3426923076923,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:24.525,NTK,15,GS07,2019-11-19 05:52:47.634,23.109,10.0,False,,,-469.28546153846156,-437.0735384615384,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:25.720,HOM,04,QS31,2019-11-19 05:52:57.196,31.476,16.0,False,,,-471.2576153846154,-437.8043846153846,False,Q,S,31,0,,,True,0,0
2019-11-19 05:52:34.287,CHH,13A,KT81,2019-11-19 05:52:45.642,11.355,4.0,False,,,-473.22976923076925,-438.53523076923074,False,K,T,81,0,,,True,0,0
2019-11-19 05:52:34.884,KWT,6001,GS07,2019-11-19 05:53:02.368,27.484,9.0,False,,,-475.2019230769231,-439.2660769230769,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:39.068,CHH,24,KT81,2019-11-19 05:52:50.622,11.554,2.0,False,,,-477.17407692307694,-439.99692307692305,False,K,T,81,0,,,True,0,0
2019-11-19 05:52:41.857,CHH,29,KT81,2019-11-19 05:53:00.605,18.748,8.0,False,,,-479.1462307692308,-440.72776923076924,False,K,T,81,0,,,True,0,0
2019-11-19 05:52:42.056,HOM,06,QS31,2019-11-19 05:53:23.114,41.058,25.0,False,,,-481.1183846153846,-441.45861538461537,False,Q,S,31,0,,,True,0,0
2019-11-19 05:52:44.048,KWT,6003,GS07,2019-11-19 05:53:11.540,27.492,4.0,False,,,-483.0905384615385,-442.18946153846156,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:49.029,KWT,6005,GS07,2019-11-19 05:53:23.114,34.085,8.0,False,,,-485.0626923076923,-442.9203076923077,False,G,S,07,0,,,True,0,0
2019-11-19 05:52:50.025,CHH,31,KT81,2019-11-19 05:53:14.727,24.702,14.0,False,,,-487.03484615384616,-443.6511538461539,False,K,T,81,0,,,True,0,0
2019-11-19 05:52:57.993,KWT,6007,GS07,2019-11-19 05:53:42.618,44.625,24.0,True,2019-11-19 06:01:07.000,2019-11-19 06:01:07.000,-489.007,-444.382,False,G,S,07,0,,,True,0,0
2019-11-19 05:53:04.170,CHH,33,KT81,2019-11-19 05:53:36.641,32.471,24.0,False,,,-501.00654545454546,-457.9463636363636,False,K,T,81,0,,,True,0,0
2019-11-19 05:53:07.356,HOM,08,QS31,2019-11-19 05:54:03.137,55.78100000000001,30.0,False,,,-513.0060909090909,-471.5107272727273,False,Q,S,31,0,,,True,0,0
2019-11-19 05:53:22.895,KWT,6009,GS07,2019-11-19 05:53:48.395,25.5,8.0,False,,,-525.0056363636363,-485.07509090909093,False,G,S,07,0,,,True,0,0
2019-11-19 05:53:28.673,CHH,35,KT81,2019-11-19 05:53:43.614,14.941,6.0,False,,,-537.0051818181818,-498.63945454545456,False,K,T,81,0,,,True,0,0
2019-11-19 05:53:31.661,KWT,6011,GS07,2019-11-19 05:53:54.571,22.91,6.0,False,,,-549.0047272727272,-512.2038181818182,False,G,S,07,0,,,True,0,0
2019-11-19 05:53:35.048,NTK,01,YS21,2019-11-19 05:54:05.727,30.679,15.0,False,,,-561.0042727272727,-525.7681818181818,False,Y,S,21,0,,,True,0,0
2019-11-19 05:53:35.645,CHH,30,KT81,2019-11-19 05:53:47.797,12.152,4.0,False,,,-573.0038181818181,-539.3325454545454,False,K,T,81,0,,,True,0,0
2019-11-19 05:53:37.837,HOM,10,QS31,2019-11-19 05:54:27.928,50.091,10.0,False,,,-585.0033636363636,-552.8969090909092,False,Q,S,31,0,,,True,0,0
2019-11-19 05:53:38.235,KWT,6013,GS07,2019-11-19 05:54:06.922,28.687,11.0,False,,,-597.002909090909,-566.4612727272728,False,G,S,07,0,,,True,0,0
2019-11-19 05:53:40.228,CHH,28,KT81,2019-11-19 05:56:13.225,152.997,,False,,,-609.0024545454545,-580.0256363636364,False,K,T,81,0,,,True,0,0
2019-11-19 05:53:47.998,HOM,12,QS31,2019-11-19 05:54:35.410,47.412,29.0,True,2019-11-19 06:04:09.000,2019-11-19 06:04:29.000,-621.002,-593.59,False,Q,S,31,0,,,True,0,0
2019-11-19 05:53:50.188,KWT,6015,GS07,2019-11-19 05:54:20.867,30.679,14.0,False,,,-613.3044705882353,-585.2901764705882,False,G,S,07,0,,,True,0,0
2019-11-19 05:53:50.786,NTK,03,YS21,2019-11-19 05:54:08.117,17.331,4.0,False,,,-605.6069411764705,-576.9903529411765,False,Y,S,21,0,,,True,0,0
2019-11-19 05:53:52.379,TIK,7112C,HS68,2019-11-19 05:54:15.488,23.109,2.0,False,,,-597.9094117647059,-568.6905294117647,False,H,S,68,0,,,True,0,0
2019-11-19 05:53:53.176,DIH,07,KT84,2019-11-19 05:54:20.070,26.894,13.0,False,,,-590.2118823529412,-560.390705882353,False,K,T,84,0,,,True,0,0
2019-11-19 05:53:54.969,TIK,7112B,HS68,2019-11-19 05:54:19.473,24.504,3.0,False,,,-582.5143529411764,-552.0908823529412,False,H,S,68,0,,,True,0,0
2019-11-19 05:53:54.970,NTK,05,YS21,2019-11-19 05:54:17.281,22.311,11.0,False,,,-574.8168235294117,-543.7910588235294,False,Y,S,21,0,,,True,0,0
2019-11-19 05:53:58.555,TIK,7112A,HS68,2019-11-19 05:54:25.648,27.093000000000004,14.0,True,,,-567.1192941176471,-535.4912352941177,False,H,S,68,0,,,True,0,0
2019-11-19 05:54:04.731,LAT,6101,GS07,2019-11-19 05:54:25.648,20.917,6.0,False,,,-559.4217647058823,-527.1914117647059,False,G,S,07,0,,,True,0,0
2019-11-19 05:54:06.325,NTK,07,YS21,2019-11-19 05:54:29.633,23.308000000000003,8.0,False,,,-551.7242352941176,-518.8915882352942,False,Y,S,21,0,,,True,0,0
2019-11-19 05:54:07.121,DIH,09,KT84,2019-11-19 05:54:35.609,28.488000000000003,18.0,False,,,-544.0267058823529,-510.5917647058824,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:10.906,LAT,6103,GS07,2019-11-19 05:54:41.387,30.481,12.0,False,,,-536.3291764705882,-502.29194117647063,False,G,S,07,0,,,True,0,0
2019-11-19 05:54:12.699,TIK,7110,HS68,2019-11-19 05:54:31.896,19.197,7.0,False,,,-528.6316470588235,-493.9921176470589,False,H,S,68,0,,,True,0,0
2019-11-19 05:54:15.090,NTK,09,YS21,2019-11-19 05:55:00.113,45.023,10.0,False,,,-520.9341176470588,-485.69229411764707,False,Y,S,21,0,,,True,0,0
2019-11-19 05:54:17.680,HOM,14,QS31,2019-11-19 05:54:40.590,22.91,7.0,False,,,-513.2365882352941,-477.39247058823537,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:20.469,TIK,7108,HS68,2019-11-19 05:54:39.394,18.925,14.0,False,,,-505.53905882352944,-469.09264705882356,False,H,S,68,0,,,True,0,0
2019-11-19 05:54:23.059,KWT,6044,QA34,2019-11-19 05:56:22.190,119.131,81.0,False,,,-497.8415294117647,-460.7928235294118,False,Q,A,34,0,,,True,0,0
2019-11-19 05:54:23.856,LAT,6105,GS07,2019-11-19 05:55:01.507,37.651,19.0,True,2019-11-19 06:02:34.000,2019-11-19 06:02:34.000,-490.144,-452.49300000000005,False,G,S,07,0,,,True,0,0
2019-11-19 05:54:25.250,HOM,16,QS31,2019-11-19 05:54:42.781,17.531,4.0,False,,,-382.48,-348.4383333333334,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:25.649,CHH,01,KT84,2019-11-19 05:54:45.769,20.12,10.0,False,,,-274.81600000000003,-244.3836666666667,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:25.848,NTK,11,YS21,2019-11-19 05:55:10.671,44.823,31.0,True,2019-11-19 05:57:13.000,2019-11-19 05:57:31.000,-167.15200000000002,-140.329,False,Y,S,21,0,,,True,0,0
2019-11-19 05:54:29.434,HOM,18,QS31,2019-11-19 05:54:47.031,17.597,4.0,False,,,-198.86766666666668,-178.63933333333335,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:33.617,HOM,20,QS31,2019-11-19 05:54:58.519,24.902,12.0,False,,,-230.58333333333334,-216.94966666666667,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:35.211,TIK,7106,HS68,2019-11-19 05:54:59.515,24.304,12.0,False,,,-262.299,-255.26,False,H,S,68,0,,,True,0,0
2019-11-19 05:54:36.008,CHH,03,KT84,2019-11-19 05:54:53.140,17.132,7.0,False,,,-294.01466666666664,-293.57033333333334,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:43.578,CHH,05,KT84,2019-11-19 05:55:01.707,18.129,8.0,False,,,-325.7303333333333,-331.8806666666667,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:43.578,LAT,6107,GS07,2019-11-19 05:55:10.472,26.894,11.0,False,,,-357.44599999999997,-370.19100000000003,False,G,S,07,0,,,True,0,0
2019-11-19 05:54:46.168,WHA,02,QS31,2019-11-19 05:55:05.890,19.722,7.0,False,,,-389.16166666666663,-408.5013333333333,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:47.762,TIK,7104,HS68,2019-11-19 05:55:09.675,21.913,11.0,False,,,-420.8773333333333,-446.81166666666667,False,H,S,68,0,,,True,0,0
2019-11-19 05:54:52.144,CHH,07,KT84,2019-11-19 05:55:06.687,14.543,3.0,False,,,-452.59299999999996,-485.122,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:53.539,WHA,04,QS31,2019-11-19 05:55:18.839,25.3,6.0,False,,,-484.30866666666657,-523.4323333333334,False,Q,S,31,0,,,True,0,0
2019-11-19 05:54:54.734,LAT,6109,GS07,2019-11-19 05:55:39.359,44.625,35.0,False,,,-516.0243333333333,-561.7426666666667,False,G,S,07,0,,,True,0,0
2019-11-19 05:54:56.129,CHH,09B,KT84,2019-11-19 05:55:35.573,39.444,15.0,False,,,-547.7399999999999,-600.053,False,K,T,84,0,,,True,0,0
2019-11-19 05:54:57.523,NTK,13,YS21,2019-11-19 05:55:21.060,23.537,11.0,False,,,-579.4556666666666,-638.3633333333333,False,Y,S,21,0,,,True,0,0
2019-11-19 05:54:59.714,TIK,7102,HS68,2019-11-19 05:55:21.628,21.914,13.0,False,,,-611.1713333333332,-676.6736666666666,False,H,S,68,0,,,True,0,0
2019-11-19 05:55:00.113,WHA,06,QS31,2019-11-19 05:58:48.016,227.903,,True,2019-11-19 06:05:43.000,2019-11-19 06:10:43.000,-642.887,-714.9839999999999,False,Q,S,31,0,,,True,0,0
2019-11-19 05:55:00.917,WHA,06,GS31,2019-11-19 05:58:48.016,227.099,,True,,,-607.2386153846153,-664.3556153846154,False,G,S,31,0,,,True,0,0
2019-11-19 05:55:08.878,NTK,15,YS21,2019-11-19 05:55:32.585,23.707,10.0,False,,,-571.5902307692307,-613.7272307692307,False,Y,S,21,0,,,True,0,0
2019-11-19 05:55:11.468,CHH,11,KT84,2019-11-19 06:00:37.784,326.316,302.0,True,,,-535.9418461538461,-563.0988461538461,False,K,T,84,0,,,True,0,0
2019-11-19 05:55:13.062,YAT,7012,HS68,2019-11-19 05:55:45.534,32.472,22.0,False,,,-500.2934615384615,-512.4704615384614,False,H,S,68,0,,,True,0,0
2019-11-19 05:55:19.636,KWT,6001,YS21,2019-11-19 05:55:47.925,28.289,8.0,False,,,-464.6450769230769,-461.8420769230769,False,Y,S,21,0,,,True,0,0
2019-11-19 05:55:28.601,KWT,6003,YS21,2019-11-19 05:55:58.333,29.732,5.0,False,,,-428.99669230769223,-411.2136923076923,False,Y,S,21,0,,,True,0,0
2019-11-19 05:55:29.995,YAT,7001,GS07,2019-11-19 05:56:09.639,39.644,23.0,False,,,-393.3483076923076,-360.5853076923077,False,G,S,07,0,,,True,0,0
2019-11-19 05:55:29.995,CHH,37,QA33,2019-11-19 05:57:41.677,131.68200000000002,111.0,False,,,-357.699923076923,-309.9569230769231,False,Q,A,33,0,,,True,0,0
2019-11-19 05:55:34.577,KWT,6005,YS21,2019-11-19 05:57:17.572,102.995,8.0,False,,,-322.0515384615384,-259.32853846153847,False,Y,S,21,0,,,True,0,0
2019-11-19 05:55:35.573,YAT,7010,HS68,2019-11-19 05:56:07.647,32.074,22.0,False,,,-286.4031538461538,-208.70015384615385,False,H,S,68,0,,,True,0,0
2019-11-19 05:55:38.761,TIK,7117,QA04,2019-11-19 05:55:57.487,18.726,3.0,False,,,-250.75476923076917,-158.0717692307693,False,Q,A,04,0,,,True,0,0
2019-11-19 05:55:42.745,TIK,7149,QA04,2019-11-19 05:55:59.479,16.734,3.0,False,,,-215.10638461538457,-107.44338461538473,False,Q,A,04,0,,,True,0,0
2019-11-19 05:55:43.542,KWT,6007,YS21,2019-11-19 05:58:05.185,141.643,112.0,True,2019-11-19 05:58:43.000,2019-11-19 05:59:02.000,-179.458,-56.815,False,Y,S,21,0,,,True,0,0
2019-11-19 05:55:44.737,KWT,6042,QA34,2019-11-19 05:56:26.573,41.83600000000001,8.0,False,,,-210.92,-95.6050909090909,False,Q,A,34,0,,,True,0,0
2019-11-19 05:55:46.730,TIK,7118,QA04,2019-11-19 05:56:03.663,16.933,2.0,False,,,-242.382,-134.3951818181818,False,Q,A,04,0,,,True,0,0
2019-11-19 05:55:48.921,TIK,7116,QA04,2019-11-19 05:56:11.632,22.711,9.0,False,,,-273.844,-173.18527272727272,False,Q,A,04,0,,,True,0,0
2019-11-19 05:55:53.104,KWT,6010,QA34,2019-11-19 05:56:38.725,45.621,14.0,False,,,-305.306,-211.97536363636362,False,Q,A,34,0,,,True,0,0
2019-11-19 05:55:53.902,YAT,7003A,GS07,2019-11-19 05:56:35.538,41.636,4.0,False,,,-336.76800000000003,-250.76545454545453,False,G,S,07,0,,,True,0,0
2019-11-19 05:55:58.085,YAT,7008,HS68,2019-11-19 05:56:17.608,19.523,8.0,False,,,-368.23,-289.55554545454544,False,H,S,68,0,,,True,0,0
2019-11-19 05:55:58.683,YAT,7003B,GS07,2019-11-19 05:56:42.510,43.827,2.0,False,,,-399.692,-328.34563636363634,False,G,S,07,0,,,True,0,0
2019-11-19 05:55:58.683,TIK,7114,QA04,2019-11-19 05:56:26.374,27.691,11.0,False,,,-431.154,-367.13572727272725,False,Q,A,04,0,,,True,0,0
2019-11-19 05:56:01.671,YAT,7003C,GS07,2019-11-19 05:56:44.502,42.831,2.0,False,,,-462.616,-405.92581818181816,False,G,S,07,0,,,True,0,0
2019-11-19 05:56:04.460,NTK,17,GA25,2019-11-19 05:57:40.681,96.221,76.0,False,,,-494.078,-444.71590909090907,False,G,A,25,0,,,True,0,0
2019-11-19 05:56:04.460,YAT,7003D,GS07,2019-11-19 05:56:46.494,42.034,29.0,True,2019-11-19 06:04:50.000,2019-11-19 06:04:50.000,-525.54,-483.506,False,G,S,07,0,,,True,0,0
2019-11-19 05:56:06.850,YAT,7006C,HS68,2019-11-19 05:56:23.385,16.535,12.0,False,,,-369.546,-226.84499999999997,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:07.448,KWT,6008,QA34,2019-11-19 06:00:29.816,262.368,244.0,True,2019-11-19 05:59:41.000,2019-11-19 06:00:00.000,-213.552,29.816,False,Q,A,34,0,,,True,0,0
2019-11-19 05:56:10.038,TIK,7112C,QA04,2019-11-19 06:07:31.557,681.5189999999999,9.0,False,,,-311.265,33.2395,False,Q,A,04,0,,,True,0,0
2019-11-19 05:56:19.600,TIK,7112B,QA04,2019-11-19 06:07:35.541,675.941,0.0,False,,,-408.97799999999995,36.663,False,Q,A,04,0,,,True,0,0
2019-11-19 05:56:19.600,YAT,7006B,HS68,2019-11-19 05:56:27.370,7.77,0.0,False,,,-506.69100000000003,40.0865,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:20.596,TIK,7112A,QA04,2019-11-19 06:07:43.510,682.914,668.0,True,2019-11-19 06:06:25.000,2019-11-19 06:07:00.000,-604.404,43.51,False,Q,A,04,0,,,True,0,0
2019-11-19 05:56:20.596,YAT,7006A,HS68,2019-11-19 05:56:31.553,10.957,0.0,True,,,-591.4137499999999,-146.1135,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:20.596,YAT,7004,HS68,2019-11-19 05:56:35.538,14.942,3.0,False,,,-578.4235,-335.73699999999997,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:23.784,YAT,7002,HS68,2019-11-19 05:56:44.502,20.718000000000004,10.0,False,,,-565.43325,-525.3605,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:30.557,WHA,06,GA31,2019-11-19 05:58:48.016,137.459,119.0,True,2019-11-19 06:05:43.000,2019-11-19 06:10:43.000,-552.443,-714.9839999999999,False,G,A,31,0,,,True,0,0
2019-11-19 05:56:33.944,YAT,7005,GS07,2019-11-19 05:56:52.471,18.527,8.0,False,,,-542.3665294117646,-692.967088235294,False,G,S,07,0,,,True,0,0
2019-11-19 05:56:33.944,LAT,6112,HS68,2019-11-19 05:57:18.568,44.624,23.0,False,,,-532.2900588235294,-670.9501764705882,False,H,S,68,0,,,True,0,0
2019-11-19 05:56:42.909,YAT,7007,GS07,2019-11-19 05:57:16.576,33.667,25.0,False,,,-522.2135882352941,-648.9332647058823,False,G,S,07,0,,,True,0,0
2019-11-19 05:56:57.651,LAT,6110,HS68,2019-11-19 05:57:42.474,44.823,24.0,False,,,-512.1371176470589,-626.9163529411765,False,H,S,68,0,,,True,0,0
2019-11-19 05:57:08.607,YAT,7009,GS07,2019-11-19 05:57:31.517,22.91,14.0,False,,,-502.0606470588235,-604.8994411764705,False,G,S,07,0,,,True,0,0
2019-11-19 05:57:20.959,NTK,01,GA25,2019-11-19 05:57:52.236,31.277,15.0,False,,,-491.9841764705882,-582.8825294117646,False,G,A,25,0,,,True,0,0
2019-11-19 05:57:21.955,LAT,6108,HS68,2019-11-19 05:57:52.435,30.48,7.0,False,,,-481.9077058823529,-560.8656176470588,False,H,S,68,0,,,True,0,0
2019-11-19 05:57:21.955,CHH,35,QA33,2019-11-19 05:57:51.240,29.285,10.0,False,,,-471.8312352941176,-538.8487058823529,False,Q,A,33,0,,,True,0,0
2019-11-19 05:57:23.549,TIK,7101,GS07,2019-11-19 05:58:05.384,41.835,28.0,False,,,-461.75476470588234,-516.831794117647,False,G,S,07,0,,,True,0,0
2019-11-19 05:57:29.924,LAT,6106,HS68,2019-11-19 05:58:01.400,31.476,11.0,False,,,-451.67829411764706,-494.81488235294114,False,H,S,68,0,,,True,0,0
2019-11-19 05:57:32.513,CHH,33,QA33,2019-11-19 05:58:10.763,38.25,19.0,False,,,-441.6018235294117,-472.7979705882352,False,Q,A,33,0,,,True,0,0
2019-11-19 05:57:35.901,KWT,6009,YS21,2019-11-19 05:58:19.529,43.628,11.0,False,,,-431.52535294117644,-450.78105882352935,False,Y,S,21,0,,,True,0,0
2019-11-19 05:57:36.896,NTK,03,GA25,2019-11-19 05:57:55.224,18.328,4.0,False,,,-421.44888235294115,-428.7641470588235,False,G,A,25,0,,,True,0,0
2019-11-19 05:57:41.080,LAT,6104,HS68,2019-11-19 05:58:07.376,26.296,10.0,True,,,-411.3724117647058,-406.74723529411756,False,H,S,68,0,,,True,0,0
2019-11-19 05:57:41.677,NTK,05,GA25,2019-11-19 05:58:03.591,21.914,10.0,False,,,-401.29594117647054,-384.7303235294117,False,G,A,25,0,,,True,0,0
2019-11-19 05:57:43.869,CHH,12,QA32,2019-11-19 05:58:06.181,22.312,9.0,False,,,-391.21947058823525,-362.7134117647058,False,Q,A,32,0,,,True,0,0
2019-11-19 05:57:47.654,KWT,6042,YS21,2019-11-19 05:58:31.681,44.027,4.0,False,,,-381.143,-340.69649999999996,False,Y,S,21,0,,,True,0,0
2019-11-19 05:57:52.037,LAT,6102,HS68,2019-11-19 05:58:12.357,20.32,5.0,False,,,-371.0665294117647,-318.6795882352941,False,H,S,68,0,,,True,0,0
2019-11-19 05:57:52.038,TIK,7103,GS07,2019-11-19 05:58:25.505,33.467,18.0,False,,,-360.99005882352935,-296.66267647058817,False,G,S,07,0,,,True,0,0
2019-11-19 05:57:52.038,CHH,31,QA33,2019-11-19 05:58:19.131,27.093000000000004,8.0,False,,,-350.91358823529407,-274.6457647058823,False,Q,A,33,0,,,True,0,0
2019-11-19 05:57:52.435,KWT,6044,YS21,2019-11-19 06:03:11.579,319.144,,False,,,-340.8371176470588,-252.62885294117643,False,Y,S,21,0,,,True,0,0
2019-11-19 05:57:52.634,NTK,07,GA25,2019-11-19 05:58:16.142,23.508000000000006,9.0,False,,,-330.76064705882345,-230.6119411764705,False,G,A,25,0,,,True,0,0
2019-11-19 05:57:53.431,CHH,14,QA32,2019-11-19 05:58:11.161,17.73,6.0,False,,,-320.68417647058817,-208.59502941176464,False,Q,A,32,0,,,True,0,0
2019-11-19 05:57:57.814,KWT,6016,HS68,2019-11-19 06:00:46.550,168.736,13.0,False,,,-310.6077058823529,-186.57811764705878,False,H,S,68,0,,,True,0,0
2019-11-19 05:58:00.404,CHH,16,QA32,2019-11-19 05:58:14.747,14.343,3.0,False,,,-300.5312352941176,-164.56120588235285,False,Q,A,32,0,,,True,0,0
2019-11-19 05:58:01.001,CHH,29,QA33,2019-11-19 05:58:25.306,24.305,6.0,False,,,-290.4547647058823,-142.54429411764704,False,Q,A,33,0,,,True,0,0
2019-11-19 05:58:02.197,NTK,09,GA25,2019-11-19 06:02:24.108,261.911,9.0,False,,,-280.378294117647,-120.52738235294112,False,G,A,25,0,,,True,0,0
2019-11-19 05:58:03.990,CHH,18,QA32,2019-11-19 05:58:17.735,13.745,3.0,False,,,-270.3018235294117,-98.5104705882352,False,Q,A,32,0,,,True,0,0
2019-11-19 05:58:07.775,CHH,27,QA33,2019-11-19 05:58:38.255,30.48,8.0,False,,,-260.2253529411764,-76.49355882352938,False,Q,A,33,0,,,True,0,0
2019-11-19 05:58:07.974,CHH,20,QA32,2019-11-19 05:58:22.121,14.147,3.0,False,,,-250.1488823529411,-54.47664705882346,False,Q,A,32,0,,,True,0,0
2019-11-19 05:58:10.763,TIK,7105,GS07,2019-11-19 05:58:37.458,26.695,6.0,False,,,-240.0724117647058,-32.45973529411765,False,G,S,07,0,,,True,0,0
