station,day_in_week,hour_in_day,mean,st_dev,no_of_entries
SKM,2,21,115.83871459960938,65.24000337699351,7
SKM,2,17,113.49981689453125,39.944944904129,7
SKM,2,14,77.40812174479167,16.967905222087495,3
SKM,2,22,91.603515625,6.801513671875,2
SKM,2,11,66.1290283203125,0.0,1
SKM,2,10,64.04656982421875,4.01690673828125,2
SKM,2,13,61.9891357421875,0.0,1
SKM,2,9,63.5682373046875,0.0,1
SKM,3,13,129.75667928059895,43.48299156527212,15
SKM,3,22,89.3788833618164,27.309177482337603,12
SKM,3,12,96.23338535853794,25.74472949663517,7
SKM,3,17,63.6993408203125,2.228766065918674,3
SKM,3,10,104.77546830610795,43.71757230521769,11
SKM,3,6,124.33411661783855,58.86229048073255,6
SKM,3,19,88.73389467985734,18.970424049957703,23
SKM,3,11,74.86222145774148,13.162154368535358,11
SKM,3,21,67.1849136352539,3.666081263789274,4
SKM,3,20,89.98029479980468,22.617990444220162,10
SKM,3,18,88.17473493303571,8.495535514649752,7
SKM,3,16,86.51711018880208,17.06612337235779,6
SKM,3,15,78.86355590820312,7.660277556862381,4
SKM,3,23,66.1541748046875,0.0,1
SKM,3,14,61.982666015625,0.0,1
SKM,3,7,68.64484320746527,7.299260078249552,9
SKM,3,9,69.70269775390625,7.588693647188467,10
SKM,3,8,73.23286819458008,10.503036945440636,8
SKM,4,8,76.36395263671875,10.629844152952378,5
SKM,4,7,95.38117327008929,31.610803636379796,14
SKM,4,15,72.8261474609375,11.438313699193202,5
SKM,4,11,101.06045193142361,33.227046375109786,9
SKM,4,9,86.02411566840277,18.915030866142192,9
SKM,4,10,90.68634033203125,19.417141108683722,12
SKM,4,6,125.85453287760417,28.39420054482466,3
SKM,4,13,76.5052490234375,13.199951171875,2
SKM,4,14,62.2371826171875,0.0,1
SKM,4,16,62.0418701171875,0.0,1
SKM,4,20,64.18930053710938,3.689684424286169,4
SKM,4,17,70.10064697265625,5.435089208228636,4
SKM,4,18,91.11429595947266,12.773042147125215,4
SKM,4,22,70.60990905761719,6.3409576416015625,2
SKM,4,19,138.59383392333984,111.17555274175277,4
SKM,5,8,65.861328125,0.0,1
SKM,5,22,86.335693359375,0.0,1
SKM,5,18,77.61606852213542,11.13658426481154,6
SKM,5,10,86.34320068359375,4.36920166015625,2
SKM,5,20,81.36513671875,21.00203999156117,5
SKM,5,17,100.67535400390625,10.515875867377803,4
SKM,5,11,71.580322265625,0.0,1
SKM,5,13,60.406494140625,0.0,1
SKM,5,19,79.022705078125,12.7633056640625,2
SKM,5,7,77.04776000976562,0.0,1
SKM,5,15,64.1009521484375,0.0,1
SKM,5,14,67.03515625,0.0,1
SKM,0,10,73.45018005371094,11.405390733560663,4
SKM,0,9,75.20814208984375,12.225714721196402,5
SKM,0,11,68.9637451171875,4.785868596622854,3
SKM,0,21,86.7176513671875,24.8817138671875,2
SKM,0,7,66.51361955915179,6.16324621983213,7
SKM,0,16,137.64312744140625,57.12640380859375,2
SKM,0,19,95.41558074951172,20.52091401753333,4
SKM,0,8,64.46600341796875,0.01763916015625,2
SKM,0,18,85.8948974609375,19.99883310842843,3
SKM,0,15,87.75634765625,0.0,1
SKM,0,20,94.193359375,0.0,1
KOT,6,16,87.12287902832031,7.209531635824068,4
KOT,6,17,91.60579427083333,27.027426225833167,3
KOT,6,18,85.008544921875,0.0,1
KOT,6,19,66.14874267578125,3.11639404296875,2
KOT,6,20,71.67059326171875,11.08745607708675,3
KOT,6,13,106.06374104817708,5.83714214344033,3
KOT,6,11,136.2757568359375,17.327941894531257,2
KOT,6,10,67.535400390625,0.0,1
KOT,6,6,65.7030029296875,0.0,1
KOT,6,12,61.1256103515625,0.0,1
KOT,6,22,70.84344482421875,0.0,1
KOT,1,7,67.6729736328125,4.190693096913309,6
KOT,1,18,64.61767578125,4.578382802969418,4
KOT,1,20,91.64958953857422,20.24713854589961,8
KOT,1,10,113.48579915364583,61.21840750227432,9
KOT,1,9,152.02110595703124,44.53473289075216,10
KOT,1,11,78.99921875,7.667408578789886,5
KOT,1,8,65.23211669921875,0.0,1
KOT,1,15,70.86062622070312,9.777637526426568,8
KOT,1,19,92.79649522569444,24.428045935188184,9
KOT,1,16,71.1656494140625,6.969641230909205,4
KOT,1,14,91.28631591796875,25.05063829844121,7
KOT,1,12,111.93288845486111,50.424811552806304,9
KOT,1,6,127.71070353190105,72.91169181038707,6
KOT,1,23,67.325927734375,0.0,1
KOT,1,13,81.1521224975586,19.78179323082561,8
KOT,1,22,103.94509610262784,53.78754369268074,11
KOT,1,17,62.124735514322914,1.3925421500437574,3
KOT,1,21,73.50733439127605,11.27963191446741,6
KOT,2,14,74.59906005859375,12.642677540331514,4
KOT,2,15,88.17938950482537,19.626300422654648,17
KOT,2,16,121.66677420479911,41.1605628383506,7
KOT,2,18,102.66317749023438,56.712187995467694,6
KOT,2,6,102.95534261067708,46.8580719473217,6
KOT,2,19,175.09136962890625,54.56480205327511,5
KOT,2,20,91.89197998046875,27.33985878505912,5
KOT,2,21,132.64035034179688,61.512218225187716,6
KOT,2,17,106.1481689453125,39.582685416077126,5
KOT,2,22,94.270751953125,5.5848388671875,2
KOT,2,11,62.22509765625,0.0,1
KOT,2,10,65.88616943359375,0.0,1
KOT,2,7,82.0762939453125,0.0,1
KOT,3,22,100.66592068142361,35.58714454697358,9
KOT,3,10,99.22041672926683,43.119604529893614,13
KOT,3,12,98.77994210379464,29.214436193771533,7
KOT,3,13,132.4102783203125,46.535053024473015,14
KOT,3,17,65.20623779296875,2.620338681385354,5
KOT,3,6,144.4736572265625,55.93619794733532,5
KOT,3,15,82.78541564941406,12.84661961859148,4
KOT,3,19,86.92037300441577,22.76461296023737,23
KOT,3,11,71.9547119140625,10.989545954057663,9
KOT,3,21,67.694580078125,4.565645212672247,3
KOT,3,20,92.35647583007812,25.289332437904893,10
KOT,3,18,80.71916198730469,13.255630303026615,8
KOT,3,16,85.37823486328125,16.204960438380418,8
KOT,3,14,60.97900390625,0.0,1
KOT,3,8,82.46170654296876,8.972588637732064,5
KOT,3,7,69.04596819196429,10.595734468024649,7
KOT,3,9,72.10517883300781,10.064634680525447,12
KOT,4,8,68.44131469726562,4.684466621387722,4
KOT,4,7,100.6505126953125,30.030101025788465,15
KOT,4,15,78.425244140625,11.553426084756042,5
KOT,4,10,83.55124136117789,15.876010184647296,13
KOT,4,11,108.62429809570312,28.361835863783668,10
KOT,4,9,81.13966878255208,14.091120273745739,9
KOT,4,16,64.04447428385417,3.1904480215546838,3
KOT,4,6,134.36319986979166,27.54631510983168,3
KOT,4,17,68.5218505859375,7.902812465375992,4
KOT,4,13,92.0792236328125,0.0,1
KOT,4,14,66.434814453125,0.0,1
KOT,4,20,69.64552001953125,6.920982623906337,5
KOT,4,18,80.13238525390625,6.502784096651541,3
KOT,4,22,88.62435913085938,7.944366455078125,2
KOT,4,19,152.75260416666666,115.03376265286138,3
KOT,5,8,64.3643798828125,0.0,1
KOT,5,22,76.250732421875,7.7752685546875,2
KOT,5,18,73.49770100911458,8.363011759068092,6
KOT,5,10,89.54095458984375,1.75445556640625,2
KOT,5,19,76.86505126953125,17.602786374517393,4
KOT,5,20,87.49751281738281,23.140430210692934,4
KOT,5,11,63.036214192708336,1.9516812553683063,3
KOT,5,17,85.10159301757812,15.367762061398572,4
KOT,5,15,65.98251342773438,1.549652099609375,2
KOT,5,12,63.9844970703125,0.0,1
KOT,5,13,62.1798095703125,0.0,1
KOT,5,7,71.71994018554688,0.994720458984375,2
KOT,5,14,60.2738037109375,0.0,1
KOT,0,10,69.50971984863281,5.771242719741151,4
KOT,0,11,63.225341796875,0.0,1
KOT,0,21,90.182861328125,23.5614013671875,2
KOT,0,9,72.40250069754464,8.5720763667103,7
KOT,0,7,69.05552455357143,7.3689225375129,7
KOT,0,14,61.576171875,0.0,1
KOT,0,16,193.486572265625,0.0,1
KOT,0,19,90.92790222167969,19.458163749585708,4
KOT,0,15,81.409423828125,5.078857421875,2
KOT,0,18,66.013916015625,0.0,1
KOT,0,20,80.755615234375,14.198913574218757,2
KOT,0,8,69.793212890625,0.0,1
KOT,0,22,63.07257080078125,0.0,1
LOF,6,16,86.36775207519531,10.261235492511293,4
LOF,6,17,89.25083414713542,28.177965323707905,3
LOF,6,18,71.25823974609375,0.0,1
LOF,6,20,67.65914916992188,4.910186767578125,2
LOF,6,13,116.69256591796872,8.318318861544524,5
LOF,6,11,134.68841552734375,24.848632812499993,2
LOF,6,8,65.33917236328125,0.0,1
LOF,6,22,111.791748046875,0.0,1
LOF,6,12,67.8143310546875,0.0,1
LOF,1,7,65.99462890625,0.0,1
LOF,1,18,68.18603515625,4.447181581360075,3
LOF,1,20,87.29359654017857,17.42617038175156,7
LOF,1,10,115.60570526123047,63.38208755049718,8
LOF,1,8,73.61263020833333,1.6035662625126308,3
LOF,1,9,126.6605694110577,55.13703308672882,13
LOF,1,11,79.80726114908855,12.139441745719738,6
LOF,1,16,69.79725341796875,7.0956930877505355,5
LOF,1,15,66.75189208984375,5.265125571742088,5
LOF,1,19,85.2325210571289,20.69894127262352,8
LOF,1,13,78.27415974934895,14.78148555716688,6
LOF,1,14,92.2021240234375,26.433336014520616,5
LOF,1,17,70.9141845703125,0.0,1
LOF,1,6,147.464990234375,71.49617185461354,5
LOF,1,23,62.9393310546875,0.0,1
LOF,1,22,108.88932495117187,51.155125873985966,10
LOF,1,12,121.23939732142857,46.63588772385012,7
LOF,1,21,74.13961181640624,9.539194611689746,5
LOF,2,14,68.40971374511719,5.393643318457665,4
LOF,2,15,85.37684044471153,14.575399574720118,13
LOF,2,16,96.03752790178571,28.350793702113926,7
LOF,2,18,102.00238037109375,44.24686599627078,6
LOF,2,6,113.98355102539062,42.92381563037622,8
LOF,2,19,145.15105183919272,52.719361345743934,6
LOF,2,20,91.2547607421875,19.316540302843883,3
LOF,2,21,126.0262939453125,59.663933180216446,5
LOF,2,17,90.93864135742187,30.34624627833999,10
LOF,2,22,90.887451171875,4.6029052734375,2
LOF,2,10,63.811309814453125,0.229888916015625,2
LOF,2,7,76.97735595703125,0.0,1
LOF,3,13,133.30804824829102,47.54629904477905,16
LOF,3,22,94.0435546875,31.861019101386116,10
LOF,3,10,94.1491366299716,19.5492922886777,11
LOF,3,12,98.78432791573661,26.365208021728833,7
LOF,3,17,62.1712646484375,2.219660498277484,3
LOF,3,6,112.28245544433594,56.39053316227065,8
LOF,3,15,76.25279235839844,3.522857856325846,4
LOF,3,19,91.6187235514323,22.05497163699279,18
LOF,3,21,71.20089721679688,0.916900634765625,2
LOF,3,18,85.75958251953125,19.441338927509015,10
LOF,3,20,89.72808074951172,22.14085794416743,8
LOF,3,16,90.941162109375,8.212789668257606,5
LOF,3,11,67.05015869140625,7.419881432310835,5
LOF,3,14,66.6436767578125,6.1467485867048985,3
LOF,3,9,68.08935546875,8.146943082190862,15
LOF,3,7,70.92890625,8.04324109128176,5
LOF,3,8,98.73905592698317,32.46809839204619,13
LOF,4,7,106.22144775390625,30.9267731540878,15
LOF,4,15,80.9001220703125,8.582983000881447,5
LOF,4,21,67.6588134765625,0.0,1
LOF,4,10,84.39743041992188,16.727211789046784,14
LOF,4,11,116.57503933376736,31.38416370797583,9
LOF,4,9,77.40013292100694,11.633792970335106,9
LOF,4,6,131.48038736979166,16.835677395331025,3
LOF,4,20,74.94285583496094,8.353918865244701,4
LOF,4,8,66.33444213867188,3.593728717839416,4
LOF,4,13,91.90478515625,0.0,1
LOF,4,17,79.79266357421875,7.49114990234375,2
LOF,4,19,146.68485514322916,109.82830453475682,3
LOF,4,18,78.62606201171874,11.992707719708685,5
LOF,4,22,83.0257568359375,7.825012207031257,2
LOF,4,16,77.17822265625,0.0,1
LOF,5,22,72.5123291015625,3.5155029296875,2
LOF,5,18,73.86884416852679,4.907623280448501,7
LOF,5,10,84.16839599609375,3.00714111328125,2
LOF,5,9,85.308349609375,0.0,1
LOF,5,19,82.62380981445312,17.226715087890632,2
LOF,5,20,88.4620361328125,19.87522330442326,3
LOF,5,17,89.77718098958333,19.28522969065952,3
LOF,5,15,66.894775390625,0.0,1
LOF,5,13,60.787353515625,0.0,1
LOF,5,7,88.94677734375,0.0,1
LOF,0,10,70.5565185546875,5.406356695809162,5
LOF,0,21,76.39190673828125,14.111083984374993,2
LOF,0,9,70.40128871372768,6.205041704449997,7
LOF,0,16,182.98956298828125,0.0,1
LOF,0,19,88.19528198242188,16.797080272124425,4
LOF,0,17,62.8427734375,0.0,1
LOF,0,6,61.597900390625,0.0,1
LOF,0,8,69.08456420898438,8.833404541015625,2
LOF,0,15,84.48928833007812,0.865509033203125,2
LOF,0,7,68.021240234375,9.226077054889664,3
LOF,0,20,85.52825927734375,0.0,1
LOF,0,22,62.8240966796875,0.0,1
WTS,6,16,80.51153564453125,14.979419093367449,4
WTS,6,17,116.921875,0.0,1
WTS,6,18,60.68792724609375,0.0,1
WTS,6,13,114.0870361328125,12.58702207352188,5
WTS,6,12,63.7181396484375,0.0,1
WTS,6,20,73.00885009765625,0.0,1
WTS,6,11,133.7266845703125,26.46630859375,2
WTS,6,8,67.19732666015625,0.99871826171875,2
WTS,6,6,62.3336181640625,0.0,1
WTS,6,22,93.76043701171876,0.0,1
WTS,1,20,82.60191650390625,15.243227390761644,5
WTS,1,10,100.1954345703125,57.26707318999072,12
WTS,1,9,120.21184430803571,53.62856426678473,14
WTS,1,11,80.13743373325893,16.83597707869298,7
WTS,1,16,73.38428606305804,14.222800659192702,7
WTS,1,15,64.60252685546875,4.294593042342357,5
WTS,1,19,81.62663269042969,22.984679035685318,8
WTS,1,13,79.07587890625,12.601837583756959,5
WTS,1,14,94.4685302734375,28.150710382145526,5
WTS,1,8,60.52508544921875,0.0,1
WTS,1,6,116.4570068359375,45.36394021080465,5
WTS,1,18,87.90994262695312,8.081634521484375,2
WTS,1,23,81.712646484375,0.0,1
WTS,1,22,124.20266723632812,49.96159157438553,8
WTS,1,12,116.88106863839286,46.073183291611144,7
WTS,1,21,89.0844970703125,19.971211318607256,5
WTS,2,6,111.23599582248264,42.985953281941725,9
WTS,2,15,79.98619384765625,14.924533608155961,15
WTS,2,16,82.43687608506944,26.718525645250704,9
WTS,2,18,97.75897979736328,35.13278176545437,8
WTS,2,20,96.28211466471355,30.98644087667871,6
WTS,2,19,135.3626912434896,50.22655696914686,6
WTS,2,21,139.3028564453125,64.86357057282514,6
WTS,2,14,73.42645263671875,7.520925792997971,3
WTS,2,17,95.56775512695313,28.33313092049889,10
WTS,2,22,87.71701049804688,6.907623291015625,2
WTS,2,7,90.21464029947917,36.22033660003618,3
WTS,3,13,125.97827962239583,44.22633892314509,15
WTS,3,22,94.78735961914063,34.583388039182346,10
WTS,3,16,80.39163818359376,16.62408780434017,5
WTS,3,10,104.71456146240234,15.640752912858902,8
WTS,3,6,114.5417251586914,59.0827680001701,8
WTS,3,15,74.33642578125,8.100632582559511,4
WTS,3,19,87.46517605251736,22.36004570989819,18
WTS,3,21,65.13677978515625,1.48846435546875,2
WTS,3,18,87.85796356201172,8.698957234206393,8
WTS,3,20,91.70296805245536,21.756004221489736,7
WTS,3,12,103.14095052083333,28.32240487675289,6
WTS,3,7,64.11381022135417,1.9658017211058523,3
WTS,3,14,66.00260416666667,4.486629284530536,3
WTS,3,11,73.06936645507812,0.888519287109375,2
WTS,3,9,71.25072631835937,6.546891318875029,10
WTS,3,17,65.46793619791667,3.6133795820493964,3
WTS,3,8,116.40103149414062,47.23520627515332,12
WTS,4,7,114.80653889973958,31.385329402887102,15
WTS,4,15,79.87928466796875,8.671054344043025,5
WTS,4,21,81.0633544921875,0.0,1
WTS,4,11,112.05097545276989,28.783475732828347,11
WTS,4,9,87.90013631184895,5.526905679632422,6
WTS,4,6,128.27947998046875,36.84983630231041,4
WTS,4,10,82.58881971571181,14.888185068500356,9
WTS,4,8,76.50460052490234,8.779438997362519,8
WTS,4,20,73.97835286458333,2.1013320387207184,3
WTS,4,13,88.2486572265625,0.0,1
WTS,4,17,68.04776000976562,7.447174072265625,2
WTS,4,19,123.0478515625,94.72393940014179,4
WTS,4,18,74.36585344587054,10.27418782714837,7
WTS,4,22,76.77456665039062,3.512664794921875,2
WTS,4,16,66.2967529296875,0.0,1
WTS,5,22,75.4720458984375,7.664794921875,2
WTS,5,18,69.07205963134766,7.966196164542098,8
WTS,5,10,79.96917724609375,3.64434814453125,2
WTS,5,7,65.1492919921875,4.5523681640625,2
WTS,5,9,80.47320556640625,0.0,1
WTS,5,19,82.81451416015625,19.82867431640625,2
WTS,5,20,83.39497884114583,18.347823406961698,3
WTS,5,15,64.373291015625,3.75164794921875,2
WTS,5,17,104.63595581054688,0.7675476074218821,2
WTS,0,16,122.32571411132812,57.789215087890625,2
WTS,0,21,74.22222900390625,9.1390380859375,2
WTS,0,9,72.2757059733073,8.335256658328888,6
WTS,0,17,72.91160888671875,7.248268432890381,5
WTS,0,19,76.27073974609375,11.183028942119977,5
WTS,0,10,63.848368326822914,2.3072686700126974,3
WTS,0,7,61.86138916015625,0.8933682120324926,3
WTS,0,6,62.2088623046875,0.0,1
WTS,0,15,79.41973876953125,2.72039794921875,2
WTS,0,18,67.04383850097656,7.940357833236818,4
WTS,0,8,70.15728759765625,4.48394775390625,2
WTS,0,20,89.31201171875,0.0,1
DIH,6,16,79.44216918945312,14.984161376953118,2
DIH,6,17,114.139892578125,0.0,1
DIH,6,11,106.41434733072917,35.819259001339276,3
DIH,6,13,108.86474609375,14.375197045126365,5
DIH,6,12,66.79208374023438,4.542999267578125,2
DIH,6,20,74.2158203125,0.0,1
DIH,6,8,61.7296142578125,0.0,1
DIH,6,22,88.7684326171875,0.0,1
DIH,1,10,97.17593819754464,54.67172596376542,14
DIH,1,9,111.53006362915039,47.81957516454663,16
DIH,1,16,81.36116245814732,14.881122318948824,7
DIH,1,11,93.47395324707031,14.100151550577227,4
DIH,1,18,78.23455810546875,16.02602372014425,4
DIH,1,19,79.47704206194196,21.67155443677555,7
DIH,1,13,74.09837646484375,9.920265422339225,5
DIH,1,14,98.57099609375,28.462486357993473,5
DIH,1,20,80.10481770833333,12.497070240146183,6
DIH,1,8,63.07073974609375,1.49530029296875,2
DIH,1,7,102.6605224609375,0.0,1
DIH,1,23,89.979736328125,0.0,1
DIH,1,22,115.42903645833333,42.94882558921492,9
DIH,1,12,128.518115234375,41.841623376916544,5
DIH,1,6,102.32529703776042,42.34090935599527,6
DIH,1,15,72.14242553710938,7.100494384765625,2
DIH,1,21,69.89892578125,4.075242197751409,3
DIH,2,6,106.22888738458806,42.41560796478665,11
DIH,2,15,82.23262845552884,12.98555260221682,13
DIH,2,18,100.60488552517361,26.808912817140524,9
DIH,2,16,80.20382690429688,17.554078766166025,6
DIH,2,14,75.37158203125,11.268774495012897,4
DIH,2,19,123.70807756696429,48.932939397324965,7
DIH,2,20,93.02577718098958,21.826854574879963,6
DIH,2,21,105.98023332868304,66.7996854888568,7
DIH,2,17,99.51134575737848,26.748261331704516,9
DIH,2,22,80.56941731770833,6.147043045447228,3
DIH,2,8,61.26763916015625,0.0,1
DIH,3,13,128.4618367513021,45.32891298608445,15
DIH,3,22,98.36209445529514,35.3155535312767,9
DIH,3,16,70.5970703125,14.186144415891222,5
DIH,3,10,102.751953125,22.384551164786156,8
DIH,3,19,84.65332352487664,18.14218102040237,19
DIH,3,6,126.8200454711914,61.1343211744235,8
DIH,3,15,66.12229410807292,3.8232032031197347,3
DIH,3,21,67.92361450195312,0.509796142578125,2
DIH,3,18,76.01418558756511,5.479132013073377,12
DIH,3,20,84.99801199776786,20.933173946579625,7
DIH,3,11,68.68424479166667,6.31102559531443,3
DIH,3,12,96.05640665690105,30.56223870267234,6
DIH,3,7,69.162109375,9.120341154330925,4
DIH,3,9,73.08076477050781,6.810945868308541,12
DIH,3,14,70.0966796875,0.0,1
DIH,3,8,130.71866455078126,47.25914316818751,10
DIH,3,17,60.867523193359375,0.399871826171875,2
DIH,4,7,114.70020249310662,35.71091429288989,17
DIH,4,21,88.4337158203125,0.0,1
DIH,4,11,118.08433024088542,28.45489888384933,9
DIH,4,9,76.56837158203125,2.092463633524357,5
DIH,4,8,74.73019409179688,8.642882125540304,8
DIH,4,6,130.39581298828125,41.108321660766784,4
DIH,4,10,74.315966796875,8.544652531800656,5
DIH,4,20,74.88323974609375,2.445113825014262,3
DIH,4,13,93.768798828125,0.0,1
DIH,4,17,71.50555419921875,8.50836181640625,2
DIH,4,19,111.60863037109375,80.24216297452536,5
DIH,4,18,77.8718017578125,12.705810656037654,5
DIH,4,15,74.8521728515625,7.485921769691936,5
DIH,4,22,71.03322347005208,8.910570503550892,3
DIH,4,16,62.18505859375,0.0,1
DIH,5,18,74.49118041992188,9.317644608814609,4
DIH,5,10,82.71792602539062,0.674285888671875,2
DIH,5,9,62.609619140625,0.0,1
DIH,5,22,85.7215576171875,0.0,1
DIH,5,20,86.78536987304688,21.141754150390625,2
DIH,5,17,102.80386352539062,7.764129638671868,2
DIH,5,19,98.50299072265624,0.0,1
DIH,5,7,60.64459228515625,0.0,1
DIH,0,21,76.96206665039062,12.074859619140625,2
DIH,0,9,71.7686767578125,11.220286437698118,8
DIH,0,17,77.93499755859375,12.00113367967082,3
DIH,0,16,180.18902587890625,0.0,1
DIH,0,19,73.58001708984375,8.644177386664119,5
DIH,0,8,71.32437133789062,9.692230224609375,2
DIH,0,15,83.96212768554688,0.042388916015625,2
DIH,0,18,64.94047037760417,3.8247686918167467,6
DIH,0,10,62.68072509765625,0.0,1
DIH,0,20,76.97113037109375,0.0,1
DIH,0,22,67.697998046875,0.0,1
CHH,6,16,72.80325317382812,11.793424157296732,4
CHH,6,17,118.4298095703125,0.0,1
CHH,6,11,104.46101379394531,39.5334210973659,4
CHH,6,13,104.80464680989583,24.56740627867367,6
CHH,6,12,68.4896240234375,3.5938720703125,2
CHH,6,20,76.5101318359375,0.0,1
CHH,6,22,91.5428466796875,0.0,1
CHH,1,10,105.08551839192708,52.73380439610597,15
CHH,1,20,78.86253138950893,13.085527553591762,7
CHH,1,9,110.82061049517463,41.8235646462667,17
CHH,1,11,98.11222330729167,24.00025313262377,6
CHH,1,15,72.96962890625,8.682123987462402,5
CHH,1,18,77.003857421875,21.644627216114664,5
CHH,1,19,81.61232503255208,21.872939228832987,6
CHH,1,7,78.2193603515625,9.5174560546875,2
CHH,1,13,78.03876953125,9.425071773979873,5
CHH,1,14,101.27960205078125,30.158233069852216,5
CHH,1,8,60.739990234375,0.0,1
CHH,1,17,64.79962158203125,3.27593994140625,2
CHH,1,23,60.86151123046875,0.0,1
CHH,1,22,123.760791015625,50.026044428486394,10
CHH,1,12,116.01632080078124,43.69861264699935,5
CHH,1,21,68.44228515625,9.890787663078871,5
CHH,1,6,87.3862060546875,39.01647619544908,5
CHH,1,16,88.8177734375,18.70038045688036,5
CHH,2,6,94.1708243233817,33.01210147861255,14
CHH,2,15,84.42257925180289,17.400029624497318,13
CHH,2,18,108.02077907986111,27.991767193186174,9
CHH,2,16,82.7647705078125,17.85598980158599,6
CHH,2,14,73.49395751953125,8.085946120151588,4
CHH,2,19,122.97743443080357,45.81876969386141,7
CHH,2,20,97.4263203938802,20.054749376736787,6
CHH,2,21,83.81034342447917,29.437737640031685,3
CHH,2,17,96.47957611083984,20.745169176398683,8
CHH,2,7,64.63482666015625,1.86431884765625,2
CHH,2,22,97.04844156901042,9.370586437760176,3
CHH,2,8,73.9873046875,0.0,1
CHH,3,10,97.60996500651042,31.065106869063563,9
CHH,3,13,134.40565592447916,46.88811656454198,15
CHH,3,22,106.04603407118056,39.7348681897534,9
CHH,3,6,119.04888916015625,61.41352612100203,9
CHH,3,15,66.9669189453125,4.1514892578125,2
CHH,3,14,65.29665120442708,4.366735407345324,6
CHH,3,19,83.89976640181108,19.251187742902903,22
CHH,3,18,76.0002685546875,9.741172061668587,15
CHH,3,20,82.39911760602679,21.009080527440265,7
CHH,3,11,69.97526041666667,7.445672728888278,3
CHH,3,12,100.66573079427083,33.86890202938762,6
CHH,3,7,78.19205729166667,7.2245850095268995,3
CHH,3,8,123.17088904747597,51.030342438506835,13
CHH,3,9,83.48780653211806,15.90801270853499,9
CHH,3,16,80.75527954101562,17.932159423828132,2
CHH,3,17,78.75244140625,0.0,1
CHH,3,21,64.2847900390625,0.0,1
CHH,4,7,112.61076803768383,31.8184114643914,17
CHH,4,21,90.2537841796875,0.0,1
CHH,4,11,97.98681640625,25.1070441960758,10
CHH,4,9,68.86844308035714,4.264356868040409,7
CHH,4,19,84.8433349609375,55.21047091972318,10
CHH,4,8,82.0960693359375,12.121583725666953,5
CHH,4,18,78.17879638671874,18.755856044522304,5
CHH,4,6,127.44960530598958,47.859488941640194,3
CHH,4,10,67.55682373046875,4.42069800124546,4
CHH,4,20,76.85009765625,3.695265760925939,3
CHH,4,13,94.88543701171876,0.0,1
CHH,4,17,66.83076985677083,3.4558902234375215,3
CHH,4,16,62.631103515625,0.0,1
CHH,4,22,79.17036946614583,10.302798669181554,3
CHH,4,15,75.642626953125,4.966467276980285,5
CHH,5,18,77.53022766113281,11.501572249801143,4
CHH,5,10,82.0992431640625,1.83642578125,2
CHH,5,19,72.5306396484375,11.611608530738135,4
CHH,5,21,65.57098388671875,0.0,1
CHH,5,9,71.20703125,0.0,1
CHH,5,20,77.78224690755208,18.98665151933367,3
CHH,5,22,103.015380859375,0.0,1
CHH,5,17,109.99325561523438,8.415557861328132,2
CHH,5,15,75.8780517578125,0.0,1
CHH,5,13,60.50396728515625,0.0,1
CHH,5,7,79.94927978515625,0.0,1
CHH,0,21,78.84756469726562,3.609100341796875,2
CHH,0,9,73.08370361328124,10.495221537398447,10
CHH,0,17,85.15460205078125,4.47430419921875,2
CHH,0,16,183.3119506835937,0.0,1
CHH,0,15,82.02972412109375,14.17403187744838,3
CHH,0,18,65.08870849609374,3.843409692927484,5
CHH,0,7,66.170654296875,1.150390625,2
CHH,0,8,84.5419921875,0.0,1
CHH,0,19,88.04638671875,25.1417236328125,2
CHH,0,20,69.786376953125,0.0,1
CHH,0,22,78.7064208984375,0.0,1
KOB,6,6,60.738250732421875,0.692413330078125,2
KOB,6,16,77.02803548177083,15.162299507640801,3
KOB,6,17,83.679443359375,0.0,1
KOB,6,11,110.40850830078125,36.99160888711803,4
KOB,6,13,112.20815022786458,26.214952042558917,6
KOB,6,12,69.89896647135417,7.733894488203663,3
KOB,6,20,79.5526123046875,0.0,1
KOB,6,21,60.9984130859375,0.0,1
KOB,6,18,60.43310546875,0.0,1
KOB,6,15,72.03759765625,0.0,1
KOB,1,20,83.33248465401786,12.129500995024648,7
KOB,1,10,111.60574849446614,45.195054239685696,12
KOB,1,9,89.39945602416992,16.033183344882108,16
KOB,1,8,65.36129760742188,2.360702978346492,4
KOB,1,16,96.99131266276042,20.33489393154932,6
KOB,1,11,102.11602783203125,19.946725318050657,5
KOB,1,19,76.60543387276786,12.940154834356147,7
KOB,1,6,94.97401936848958,53.433916688307384,6
KOB,1,15,72.93046569824219,9.056431904829054,4
KOB,1,7,74.42047119140625,10.04400634765625,2
KOB,1,13,77.76995849609375,6.95281982421875,2
KOB,1,18,74.29445393880208,13.921366416751006,6
KOB,1,14,95.76947021484375,18.421161029191605,4
KOB,1,17,67.8194580078125,8.458307159121814,3
KOB,1,23,98.12884521484376,0.0,1
KOB,1,22,117.18641545222356,54.70435506356281,13
KOB,1,12,77.90196228027344,20.828061024326075,4
KOB,1,21,75.664599609375,13.751166195745416,5
KOB,2,15,87.70037841796875,16.394137655795678,6
KOB,2,18,110.11777072482639,22.392550891389057,9
KOB,2,19,110.46891566685268,47.8582674409655,7
KOB,2,6,106.68964301215277,24.802692488300377,9
KOB,2,14,78.881103515625,6.5104409636362,4
KOB,2,20,103.8346659342448,20.914904547023255,6
